North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Edwards, Aaron",8,4,1,9,1,1.0,,3.0,,3.0,,4.0,,2.0,,5.0,4.0,1.0,2.0,1.0,,,88.0
11,"Firrito, Michael",7,,15,22,,,1.0,3.0,3.0,4.0,6.0,4.0,1.0,,,15.0,4.0,,,,,,77.0
32,"Garlett, Cruize",4,1,3,7,,,,2.0,,1.0,1.0,3.0,,1.0,,3.0,4.0,,,,,,81.0
38,"Gibson, Josh",12,5,1,13,,,,2.0,3.0,1.0,2.0,4.0,,1.0,,6.0,7.0,1.0,,12.0,,,95.0
17,"Grima, Nathan",11,7,9,20,,,1.0,5.0,4.0,,,2.0,,1.0,,3.0,17.0,1.0,,8.0,,,97.0
6,"Hansen, Lachlan",11,4,5,16,,,1.0,,5.0,,,3.0,,1.0,,3.0,13.0,,,1.0,,,71.0
39,"Harding, Leigh",10,7,4,14,,,,5.0,2.0,,1.0,1.0,1.0,1.0,,3.0,11.0,,,2.0,,,71.0
4,"Harris, Daniel",7,2,8,15,,,,6.0,2.0,2.0,6.0,4.0,1.0,2.0,,10.0,5.0,,,1.0,,,64.0
21,"Jones, Corey",7,1,4,11,1,,,5.0,1.0,1.0,,2.0,,1.0,,6.0,3.0,1.0,,,,,81.0
1,"McIntosh, Hamish",14,6,6,20,,,23.0,2.0,2.0,2.0,5.0,1.0,3.0,,,10.0,11.0,1.0,,2.0,,,72.0
42,"McMahon, Scott",12,7,3,15,,,,5.0,4.0,1.0,2.0,4.0,2.0,3.0,,5.0,10.0,,1.0,5.0,,,99.0
20,"Petrie, Drew",12,5,4,16,,1.0,9.0,8.0,1.0,4.0,5.0,2.0,4.0,1.0,,10.0,5.0,2.0,,3.0,,1.0,86.0
5,"Power, Sam",8,5,8,16,,,,3.0,2.0,1.0,3.0,3.0,,,,4.0,12.0,,,,,,85.0
30,"Pratt, Daniel",9,5,7,16,,,,1.0,4.0,,2.0,1.0,,,,5.0,10.0,1.0,,3.0,,,85.0
3,"Rawlings, Brady",9,5,11,20,,,,5.0,,1.0,2.0,,1.0,,,9.0,12.0,,,2.0,,,83.0
15,"Ross, Ben",9,3,9,18,,,,4.0,1.0,2.0,2.0,5.0,1.0,1.0,,7.0,12.0,,,1.0,,,83.0
7,"Simpson, Adam",9,4,10,19,,1.0,2.0,6.0,4.0,2.0,3.0,2.0,1.0,,,8.0,9.0,1.0,,2.0,,,89.0
9,"Swallow, Andrew",4,,12,16,,,,6.0,1.0,2.0,3.0,1.0,1.0,,,6.0,9.0,,,,,,80.0
12,"Thomas, Lindsay",11,7,2,13,1,1.0,,6.0,2.0,3.0,,1.0,,1.0,,2.0,10.0,,1.0,,1.0,,86.0
16,"Thompson, Scott",9,7,7,16,,,,2.0,2.0,1.0,,3.0,,1.0,,6.0,10.0,2.0,,6.0,,,92.0
14,"Urquhart, Gavin",9,4,8,17,,,,2.0,4.0,1.0,1.0,1.0,,,,6.0,10.0,,,1.0,,,89.0
19,"Ziebell, Jack",6,2,,6,,,,1.0,2.0,2.0,,4.0,1.0,2.0,,3.0,3.0,,,,,,48.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,91,137,335,3,6.0,37.0,82.0,49.0,34.0,44.0,55.0,17.0,19.0,,135.0,191.0,11.0,4.0,50.0,1.0,1.0,
Opposition,Opposition,210,88,170,380,9,14.0,56.0,72.0,30.0,65.0,37.0,40.0,19.0,17.0,6.0,145.0,228.0,8.0,10.0,39.0,8.0,7.0,
