Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",22y 153d,45 (22-0-23 48.89%),20 (0.44),←,
31,"Fritsch, Bayley",21y 187d,11 (8-0-3 72.73%),11 (1.00),←,
11,"Gawn, Max",26y 163d,86 (34-0-52 39.53%),46 (0.53),←,
19,"Hannan, Mitch",24y 94d,28 (18-0-10 64.29%),35 (1.25),←,
4,"Harmes, James",22y 249d,56 (29-0-27 51.79%),33 (0.59),←,
14,"Hibberd, Michael",28y 159d,114 (58-1-55 51.32%),13 (0.11),30 (18-0-12 60.00%),2 (0.07)
1,"Hogan, Jesse",23y 119d,63 (28-0-35 44.44%),136 (2.16),←,
39,"Jetta, Neville",28y 119d,128 (45-2-81 35.94%),24 (0.19),←,
2,"Jones, Nathan",30y 142d,251 (75-3-173 30.48%),122 (0.49),←,
6,"Lewis, Jordan",32y 48d,294 (189-1-104 64.46%),151 (0.51),30 (20-0-10 66.67%),6 (0.20)
28,"McDonald, Oscar",22y 85d,49 (28-0-21 57.14%),,←,
25,"McDonald, Tom",25y 266d,133 (46-0-87 34.59%),56 (0.42),←,
18,"Melksham, Jake",26y 286d,145 (71-1-73 49.31%),92 (0.63),31 (19-0-12 61.29%),35 (1.13)
30,"Neal-Bullen, Alex",22y 153d,46 (24-0-22 52.17%),39 (0.85),←,
13,"Oliver, Clayton",20y 324d,47 (27-0-20 57.45%),16 (0.34),←,
21,"Pedersen, Cameron",31y 86d,79 (29-0-50 36.71%),69 (0.87),63 (22-0-41 34.92%),49 (0.78)
5,"Petracca, Christian",22y 158d,50 (26-0-24 52.00%),46 (0.92),←,
3,"Salem, Christian",22y 331d,57 (24-0-33 42.11%),16 (0.28),←,
44,"Smith, Joel",22y 106d,4 (2-0-2 50.00%),,←,
9,"Spargo, Charlie",18y 198d,7 (6-0-1 85.71%),6 (0.86),←,
23,"Vince, Bernie",32y 252d,224 (105-0-119 46.88%),113 (0.50),95 (37-0-58 38.95%),33 (0.35)
7,"Viney, Jack",24y 59d,92 (33-0-59 35.87%),27 (0.29),←,
Totals,Totals,25y 37d,2009 (927-8-1074 46.14%),1071 (0.53),,
C,"Goodwin, Simon",41y 167d,35 (20-0-15 57.14%),,34 (20-0-14 58.82%),
