Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",5,2,3,8,1,,,6.0,,5.0,,1.0,,1.0,,2.0,6.0,,1.0,,,,79.0
21,"Barlow, Michael",12,6,9,21,1,,,9.0,,3.0,1.0,,3.0,,,9.0,12.0,,1.0,,,1.0,80.0
17 ↓,"Crozier, Hayden",5,2,1,6,,,,2.0,,,,1.0,,,,4.0,2.0,1.0,,,,1.0,43.0
9,"de Boer, Matt",10,3,11,21,,1.0,1.0,8.0,1.0,1.0,2.0,3.0,,,,10.0,12.0,,,,,2.0,75.0
7,"Fyfe, Nat",14,2,18,32,2,,4.0,2.0,1.0,1.0,9.0,1.0,2.0,,3.0,19.0,13.0,1.0,1.0,3.0,,,89.0
38,"Hannath, Jack",4,1,4,8,,,10.0,2.0,,,3.0,,,,,6.0,3.0,,,1.0,,,73.0
32,"Hill, Stephen",18,4,6,24,2,,,2.0,3.0,3.0,1.0,3.0,1.0,1.0,,5.0,19.0,,,,,2.0,90.0
5,"Ibbotson, Garrick",17,9,6,23,,,,1.0,5.0,2.0,1.0,,1.0,,,10.0,13.0,1.0,,6.0,,,100.0
23,"Mayne, Chris",8,3,14,22,,1.0,,6.0,1.0,3.0,1.0,3.0,,1.0,,8.0,13.0,,,1.0,,1.0,91.0
18,"McPharlin, Luke",5,3,4,9,,,,,,1.0,,3.0,,2.0,,3.0,5.0,1.0,,4.0,,,98.0
16,"Mundy, David",13,1,9,22,,,1.0,9.0,3.0,6.0,12.0,4.0,,2.0,,17.0,6.0,,,2.0,,,83.0
27,"Neale, Lachie",23,5,11,34,1,2.0,,1.0,5.0,2.0,14.0,2.0,2.0,,,17.0,16.0,,1.0,1.0,,,78.0
29,"Pavlich, Matthew",7,4,7,14,,2.0,,3.0,,3.0,1.0,4.0,,2.0,,3.0,13.0,,1.0,3.0,,,91.0
25,"Pearce, Alex",4,1,4,8,,,1.0,,2.0,1.0,,3.0,1.0,2.0,,3.0,6.0,,,4.0,,,81.0
46,"Pearce, Clancee",14,6,8,22,1,1.0,,2.0,,2.0,,,,,,4.0,16.0,,1.0,,,,85.0
6,"Pearce, Danyle",7,2,7,14,,,,2.0,,4.0,1.0,2.0,,2.0,,5.0,11.0,,,1.0,,,84.0
31,"Sandilands, Aaron",,4,17,17,,,50.0,3.0,,,3.0,1.0,1.0,1.0,2.0,11.0,6.0,2.0,,1.0,,1.0,81.0
11,"Sheridan, Tom",8,1,6,14,,,,1.0,1.0,1.0,1.0,1.0,,,,3.0,12.0,,,,,1.0,86.0
34,"Spurr, Lee",7,3,11,18,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,8.0,9.0,,,2.0,,,100.0
8 ↑,"Suban, Nick",5,,1,6,,,,4.0,,2.0,,,,,,3.0,3.0,,,2.0,,,31.0
33,"Sutcliffe, Cam",13,5,2,15,,,,1.0,3.0,,,4.0,,2.0,,1.0,13.0,,,3.0,,,96.0
10,"Walters, Michael",7,2,6,13,4,,,2.0,1.0,2.0,1.0,1.0,3.0,,,8.0,6.0,1.0,,2.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,69,165,371,12,8.0,67.0,68.0,26.0,43.0,52.0,38.0,15.0,17.0,5.0,159.0,215.0,7.0,6.0,36.0,,9.0,
Opposition,Opposition,200,74,145,345,11,7.0,31.0,94.0,28.0,40.0,42.0,46.0,17.0,15.0,1.0,141.0,207.0,5.0,5.0,66.0,3.0,8.0,
