Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",28y 70d,121 (70-2-49 58.68%),55 (0.45),109 (64-1-44 59.17%),43 (0.39)
8,"Burns, Ronnie",24y 150d,40 (24-1-15 61.25%),76 (1.90),←,
2,"Colbert, Leigh",22y 64d,83 (54-1-28 65.66%),39 (0.47),←,
36,"Graham, Ben",23y 281d,68 (46-0-22 67.65%),6 (0.09),←,
19,"Hall, Derek",26y 254d,50 (32-1-17 65.00%),54 (1.08),48 (30-1-17 63.54%),51 (1.06)
32,"Hocking, Garry",28y 306d,203 (120-2-81 59.61%),192 (0.95),←,
13,"Kilpatrick, Glenn",24y 346d,56 (32-0-24 57.14%),8 (0.14),30 (18-0-12 60.00%),4 (0.13)
1,"King, Steven",18y 261d,30 (16-0-14 53.33%),10 (0.33),←,
18,"Lynch, Paul",23y 296d,40 (29-0-11 72.50%),27 (0.68),←,
21,"Mansfield, Michael",26y 2d,136 (82-1-53 60.66%),76 (0.56),←,
17,"McGrath, Tim",26y 307d,140 (90-1-49 64.64%),12 (0.09),133 (86-1-46 65.04%),12 (0.09)
28,"McKinnon, Martin",22y 36d,63 (33-1-29 53.17%),33 (0.52),38 (23-1-14 61.84%),26 (0.68)
31,"Mensch, David",24y 361d,72 (51-0-21 70.83%),79 (1.10),←,
39,"Milburn, Darren",20y 117d,5 (1-0-4 20.00%),2 (0.40),←,
15,"Riccardi, Peter",24y 236d,120 (77-1-42 64.58%),120 (1.00),←,
27,"Sanderson, Brenton",23y 164d,62 (37-1-24 60.48%),16 (0.26),52 (35-1-16 68.27%),11 (0.21)
12,"Sholl, Brad",24y 273d,68 (42-1-25 62.50%),17 (0.25),66 (42-1-23 64.39%),17 (0.26)
25,"Snell, Jason",20y 14d,8 (5-0-3 62.50%),10 (1.25),←,
20,"Steinfort, Carl",20y 131d,19 (11-0-8 57.89%),10 (0.53),←,
26,"Stoneham, Barry",29y 182d,192 (114-2-76 59.90%),167 (0.87),←,
10,"Tanner, Grant",27y 17d,69 (44-1-24 64.49%),28 (0.41),←,
Totals,Totals,24y 132d,1645 (1010-16-619 61.40%),1037 (0.63),,
C,"Ayres, Gary",36y 316d,67 (43-1-23 64.93%),,←,
