Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
12,"Bedford, Toby",22y 57d,18 (12-0-6 66.67%),9 (0.50),←,
10,"Brayshaw, Angus",26y 195d,137 (75-1-61 55.11%),46 (0.34),←,
31,"Fritsch, Bayley",25y 229d,103 (61-1-41 59.71%),158 (1.53),←,
11,"Gawn, Max",30y 205d,175 (84-1-90 48.29%),86 (0.49),←,
4,"Harmes, James",26y 291d,138 (74-0-64 53.62%),77 (0.56),←,
14,"Hibberd, Michael",32y 201d,179 (90-2-87 50.84%),14 (0.08),95 (50-1-44 53.16%),3 (0.03)
6,"Jackson, Luke",20y 297d,46 (34-1-11 75.00%),29 (0.63),←,
23,"Jordon, James",21y 215d,43 (33-1-9 77.91%),12 (0.28),←,
15,"Langdon, Ed",26y 172d,126 (66-1-59 52.78%),55 (0.44),58 (41-1-16 71.55%),22 (0.38)
1,"May, Steven",30y 194d,187 (80-2-105 43.32%),23 (0.12),64 (42-1-21 66.41%),2 (0.03)
18,"Melksham, Jake",30y 328d,202 (104-1-97 51.73%),152 (0.75),88 (52-0-36 59.09%),95 (1.08)
30,"Neal-Bullen, Alex",26y 195d,122 (71-1-50 58.61%),84 (0.69),←,
13,"Oliver, Clayton",25y 1d,141 (81-1-59 57.80%),43 (0.30),←,
5,"Petracca, Christian",26y 200d,145 (81-1-63 56.21%),138 (0.95),←,
35,"Petty, Harry",22y 253d,42 (23-1-18 55.95%),6 (0.14),←,
36,"Pickett, Kysaiah",21y 51d,56 (39-1-16 70.54%),75 (1.34),←,
24,"Rivers, Trent",20y 358d,46 (35-1-10 77.17%),5 (0.11),←,
3,"Salem, Christian",27y 8d,138 (70-1-67 51.09%),24 (0.17),←,
9,"Spargo, Charlie",22y 240d,77 (53-1-23 69.48%),48 (0.62),←,
32,"Sparrow, Tom",22y 53d,45 (31-1-13 70.00%),15 (0.33),←,
20,"Tomlinson, Adam",28y 347d,168 (81-3-84 49.11%),35 (0.21),28 (20-0-8 71.43%),
7,"Viney, Jack",28y 101d,166 (71-1-94 43.07%),47 (0.28),←,
26,"Weideman, Sam",25y 27d,58 (33-0-25 56.90%),61 (1.05),←,
Totals,Totals,25y 263d,2558 (1382-24-1152 54.03%),1242 (0.49),,
C,"Goodwin, Simon",45y 209d,129 (74-1-54 57.75%),,128 (74-1-53 58.20%),
