Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
46,"Cottrell, Matthew",22y 166d,36 (18-0-18 50.00%),14 (0.39),←,
9,"Cripps, Patrick",27y 148d,158 (49-1-108 31.33%),87 (0.55),←,
30,"Curnow, Charlie",25y 191d,83 (23-0-60 27.71%),141 (1.70),←,
15,"Docherty, Sam",28y 300d,143 (52-1-90 36.71%),16 (0.11),130 (46-1-83 35.77%),15 (0.12)
2,"Dow, Paddy",22y 301d,63 (16-0-47 25.40%),19 (0.30),←,
19,"Durdin, Corey",20y 121d,22 (12-0-10 54.55%),16 (0.73),←,
25,"Fisher, Zac",24y 59d,94 (28-0-66 29.79%),49 (0.52),←,
22,"Marchbank, Caleb",25y 249d,51 (12-0-39 23.53%),,44 (10-0-34 22.73%),
21,"Martin, Jack",27y 196d,134 (41-1-92 30.97%),113 (0.84),37 (16-0-21 43.24%),32 (0.86)
11,"McGovern, Mitch",27y 306d,87 (47-1-39 54.60%),104 (1.20),39 (13-0-26 33.33%),37 (0.95)
10,"McKay, Harry",24y 232d,85 (31-0-54 36.47%),172 (2.02),←,
3,"Motlop, Jesse",18y 263d,11 (5-0-6 45.45%),10 (0.91),←,
32,"Newnes, Jack",29y 170d,206 (77-2-127 37.86%),76 (0.37),51 (22-0-29 43.14%),21 (0.41)
4,"OBrien, Lochie",22y 329d,59 (21-0-38 35.59%),16 (0.27),←,
44,"Owies, Matthew",25y 147d,30 (16-0-14 53.33%),28 (0.93),←,
27,"Pittonet, Marc",26y 71d,40 (18-0-22 45.00%),5 (0.13),33 (13-0-20 39.39%),5 (0.15)
42,"Saad, Adam",28y 21d,151 (62-2-87 41.72%),10 (0.07),42 (19-0-23 45.24%),2 (0.05)
43,"Setterfield, Will",24y 189d,56 (22-0-34 39.29%),12 (0.21),54 (21-0-33 38.89%),12 (0.22)
1,"Silvagni, Jack",24y 239d,98 (34-0-64 34.69%),73 (0.74),←,
13,"Stocker, Liam",22y 202d,27 (8-0-19 29.63%),2 (0.07),←,
18,"Walsh, Sam",22y 42d,81 (33-0-48 40.74%),31 (0.38),←,
23,"Weitering, Jacob",24y 263d,132 (42-0-90 31.82%),11 (0.08),←,
33,"Young, Lewis",23y 236d,42 (24-0-18 57.14%),2 (0.05),18 (9-0-9 50.00%),1 (0.06)
Totals,Totals,24y 288d,1889 (691-8-1190 36.58%),1007 (0.53),,
C,"Voss, Michael",47y 37d,129 (54-1-74 42.25%),,20 (11-0-9 55.00%),
