Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",16,8,3,19,,,,3.0,7.0,1.0,,3.0,,2.0,,7.0,11.0,3.0,,2.0,2.0,,
38,"Baird, John",8,3,4,12,,1.0,,2.0,2.0,4.0,,1.0,,1.0,,3.0,8.0,,,2.0,2.0,,
22,"Burton, Matthew",4,3,4,8,,,26.0,1.0,1.0,4.0,2.0,,,,,2.0,6.0,,,2.0,,,
23,"Clayton, Shane",10,3,2,12,1,,,3.0,3.0,5.0,,1.0,1.0,1.0,,3.0,8.0,1.0,1.0,1.0,,,
2,"Colbert, Leigh",5,2,3,8,,,,1.0,3.0,,1.0,,1.0,,,2.0,6.0,,,,,,
39,"Harding, Leigh",2,1,2,4,1,,,,,,1.0,,,,,2.0,1.0,,,2.0,2.0,,
29,"Harvey, Brent",9,3,5,14,1,1.0,,,,5.0,,,,,,4.0,10.0,1.0,,,,,
34,"King, David",17,3,2,19,3,,,,,9.0,4.0,,1.0,,2.0,8.0,10.0,,,5.0,7.0,,
35,"Makepeace, Troy",8,2,3,11,,,,1.0,3.0,1.0,4.0,,2.0,,,9.0,3.0,,,2.0,2.0,,
4,"Martyn, Mick",8,2,1,9,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,7.0,,,3.0,,,
32,"Morrell, Digby",6,4,6,12,1,1.0,1.0,3.0,,2.0,1.0,,2.0,,,10.0,2.0,2.0,,8.0,,,
20,"Petrie, Drew",7,5,4,11,1,1.0,,1.0,3.0,,,2.0,,,,3.0,7.0,,1.0,1.0,,,
28,"Pickett, Byron",6,1,2,8,,1.0,,3.0,1.0,3.0,2.0,1.0,1.0,,,4.0,5.0,,,2.0,1.0,,
17,"Porter, Mark",,,1,1,,,5.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,
3,"Rawlings, Brady",11,1,5,16,,,,4.0,2.0,3.0,3.0,1.0,,1.0,,6.0,9.0,,,,,,
30,"Robbins, Ben",3,,4,7,,,,2.0,,,1.0,1.0,,1.0,,5.0,2.0,,,1.0,,,
26,"Rocca, Saverio",12,4,2,14,3,3.0,1.0,,,3.0,,3.0,,1.0,,5.0,7.0,2.0,3.0,1.0,3.0,,
7,"Simpson, Adam",15,4,5,20,,,,2.0,1.0,5.0,4.0,2.0,1.0,,,11.0,10.0,1.0,,2.0,,,
9,"Sinclair, Jess",11,8,7,18,,,,3.0,4.0,4.0,,1.0,1.0,,1.0,7.0,11.0,,,3.0,6.0,,
13,"Smith, Dylan",3,1,2,5,,,,3.0,,1.0,,2.0,1.0,1.0,,3.0,2.0,,,3.0,,,
10,"Stevens, Anthony",15,,4,19,1,1.0,,1.0,1.0,6.0,7.0,2.0,,1.0,,10.0,8.0,,,5.0,4.0,,
40,"Teague, David",3,3,3,6,,,,,,1.0,,1.0,1.0,1.0,,4.0,2.0,2.0,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,61,74,253,12,11.0,33.0,35.0,32.0,59.0,32.0,22.0,13.0,10.0,3.0,110.0,135.0,12.0,5.0,49.0,29.0,,
Opposition,Opposition,195,99,111,306,12,10.0,14.0,36.0,41.0,49.0,24.0,37.0,10.0,13.0,3.0,110.0,193.0,18.0,18.0,50.0,31.0,,
