Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bartram, Clint",2,1,3,5,,,,3.0,1.0,,,1.0,1.0,1.0,,3.0,3.0,,,2.0,,,81.0
6,"Bate, Matthew",5,3,14,19,,,,5.0,2.0,2.0,,2.0,,2.0,,3.0,16.0,,,2.0,1.0,1.0,78.0
21,"Bell, Daniel",8,2,6,14,,,,1.0,5.0,1.0,1.0,4.0,1.0,1.0,,4.0,9.0,,,2.0,1.0,,97.0
32,"Bruce, Cameron",6,5,12,18,1,,,4.0,3.0,,2.0,4.0,1.0,,,6.0,12.0,1.0,2.0,5.0,2.0,,100.0
41,"Carroll, Nathan",7,6,7,14,,,,1.0,4.0,,,4.0,,3.0,,4.0,9.0,,,5.0,3.0,,100.0
36,"Davey, Aaron",4,,5,9,,1.0,,5.0,,,,2.0,1.0,2.0,,5.0,4.0,,,1.0,,,77.0
18,"Green, Brad",9,5,9,18,1,,,3.0,3.0,3.0,2.0,1.0,2.0,1.0,,6.0,12.0,,1.0,2.0,1.0,,95.0
4,"Holland, Ben",7,11,14,21,,,,,2.0,1.0,1.0,3.0,1.0,2.0,,6.0,15.0,1.0,,7.0,1.0,,78.0
40,"Jamar, Mark",2,1,5,7,,,9.0,1.0,,,4.0,3.0,2.0,1.0,,5.0,2.0,,,2.0,,,48.0
17,"Johnson, Chris",9,5,4,13,,,,3.0,4.0,2.0,,4.0,,2.0,,,12.0,,,7.0,5.0,,85.0
16,"Johnstone, Travis",12,4,6,18,,,,5.0,1.0,1.0,,5.0,1.0,1.0,,5.0,14.0,,,1.0,4.0,,91.0
2,"Jones, Nathan",8,2,10,18,,,,2.0,,,2.0,,,,,5.0,13.0,,,1.0,1.0,,81.0
23,"McDonald, James",13,6,8,21,,,,5.0,4.0,1.0,,1.0,1.0,,,6.0,15.0,,,3.0,2.0,1.0,87.0
5,"McLean, Brock",4,2,3,7,,,1.0,3.0,,,1.0,3.0,,2.0,,4.0,4.0,,,2.0,,,43.0
7,"Miller, Brad",5,1,5,10,,,,1.0,,3.0,,3.0,2.0,2.0,,5.0,5.0,1.0,,3.0,,,100.0
22,"Moloney, Brent",12,3,10,22,,,,,,4.0,4.0,6.0,,2.0,,8.0,14.0,,1.0,3.0,1.0,1.0,90.0
9,"Neitz, David",9,4,1,10,3,2.0,,,,1.0,,2.0,,2.0,,6.0,4.0,2.0,4.0,2.0,,,100.0
24,"Robertson, Russell",10,5,1,11,3,1.0,,,,3.0,,1.0,2.0,,,7.0,4.0,2.0,2.0,2.0,,1.0,100.0
10,"Ward, Daniel",12,2,7,19,,,,,4.0,4.0,2.0,3.0,1.0,1.0,,5.0,12.0,,,,5.0,1.0,100.0
45,"Whelan, Matthew",3,3,1,4,,,,,1.0,,,1.0,,,,,4.0,,,1.0,,,11.0
34,"White, Jeff",10,7,5,15,1,,13.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,,5.0,11.0,2.0,1.0,5.0,,2.0,67.0
13,"Yze, Adem",10,2,9,19,,1.0,,1.0,3.0,2.0,,3.0,,1.0,,3.0,15.0,,,1.0,2.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,80,145,312,9,8.0,23.0,44.0,38.0,33.0,21.0,59.0,17.0,28.0,,101.0,209.0,9.0,11.0,59.0,29.0,7.0,
Opposition,Opposition,217,122,117,334,13,15.0,20.0,55.0,24.0,56.0,23.0,51.0,28.0,17.0,6.0,106.0,225.0,11.0,26.0,40.0,23.0,9.0,
