Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Alger, Jasper",7,4,4,11,2,,,2.0,,3.0,,2.0,2.0,1.0,,5.0,6.0,,1.0,,,1.0,81.0
21,"Balta, Noah",12,8,2,14,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,,,6.0,8.0,1.0,1.0,,,,81.0
41,"Banks, Sam",21,4,4,25,1,,,4.0,9.0,3.0,1.0,2.0,,,,2.0,18.0,,,1.0,,,84.0
46,"Blight, Jacob",8,6,4,12,,,,,4.0,,,6.0,,2.0,,3.0,7.0,,,5.0,,,89.0
35,"Broad, Nathan",12,7,2,14,,,,1.0,4.0,,,1.0,1.0,1.0,,1.0,12.0,,,7.0,1.0,,88.0
30,"Brown, Tom",6,2,5,11,,,,1.0,4.0,,,2.0,1.0,1.0,,5.0,5.0,,,3.0,,,76.0
44,"Campbell, Seth",6,2,5,11,1,,,2.0,,2.0,3.0,1.0,,,,4.0,8.0,,1.0,1.0,,1.0,78.0
26,"Faull, Jonty",5,3,2,7,,1.0,,2.0,1.0,3.0,,1.0,1.0,,,2.0,4.0,,,1.0,,,82.0
48,"Green, Steely",1,1,3,4,,,,,,,,3.0,,1.0,,,4.0,,,,,,85.0
2,"Hopper, Jacob",16,3,12,28,,,,2.0,3.0,2.0,5.0,5.0,2.0,1.0,,9.0,19.0,,,,,1.0,78.0
42 ↓,"Lefau, Mykelti",2,1,,2,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,26.0
19,"Lynch, Tom",1,1,1,2,1,,,1.0,,,,5.0,,5.0,,1.0,1.0,,1.0,4.0,,,87.0
7,"Mansell, Rhyan",6,1,1,7,1,,,6.0,,3.0,1.0,1.0,3.0,,,4.0,3.0,,,1.0,,1.0,79.0
33 ↑,"McIntosh, Kamdyn",2,,5,7,,,,,1.0,1.0,1.0,2.0,,1.0,,3.0,4.0,,,2.0,,,51.0
12,"Miller, Ben",7,3,4,11,,,,3.0,1.0,1.0,,3.0,1.0,1.0,,5.0,5.0,,,7.0,,,98.0
25,"Nankervis, Toby",7,1,10,17,,,32.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,,5.0,10.0,,,3.0,,,85.0
3,"Prestia, Dion",17,5,12,29,,1.0,,7.0,1.0,5.0,9.0,6.0,1.0,,,11.0,16.0,,1.0,,,1.0,74.0
13,"Ralphsmith, Hugo",7,4,10,17,1,,,2.0,,3.0,,2.0,1.0,,,8.0,9.0,,,2.0,,,80.0
5,"Ross, Jack",8,2,15,23,,,,2.0,2.0,2.0,9.0,4.0,,,,15.0,9.0,,,2.0,,,66.0
40,"Sonsie, Tyler",6,1,6,12,,,,1.0,1.0,2.0,1.0,3.0,,1.0,,5.0,7.0,,,,,1.0,83.0
14,"Taranto, Tim",9,4,10,19,,1.0,,6.0,2.0,3.0,6.0,4.0,,1.0,,7.0,11.0,,1.0,1.0,,,81.0
31,"Trainor, Luke",5,2,4,9,1,,,4.0,,1.0,,3.0,2.0,,,7.0,3.0,1.0,1.0,5.0,,,87.0
1,"Vlastuin, Nick",12,3,3,15,,,,2.0,5.0,2.0,,6.0,1.0,2.0,,5.0,6.0,1.0,,1.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,68,124,307,8,6.0,34.0,51.0,41.0,40.0,42.0,67.0,20.0,20.0,,114.0,176.0,3.0,7.0,46.0,1.0,6.0,
Opposition,Opposition,249,127,148,397,18,14.0,47.0,56.0,32.0,59.0,35.0,47.0,20.0,20.0,6.0,142.0,251.0,12.0,17.0,36.0,5.0,16.0,
