Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
29,"AhMat, Matthew",19y 273d,7 (0-0-7 0.00%),1 (0.14),1 (0-0-1 0.00%),
30,"Bayes, Mark",27y 12d,175 (69-2-104 40.00%),124 (0.71),←,
26,"Caven, Peter",23y 315d,40 (15-0-25 37.50%),17 (0.43),1 (0-0-1 0.00%),
12,"Considine, Ed",25y 189d,57 (32-0-25 56.14%),14 (0.25),8 (0-0-8 0.00%),2 (0.25)
28,"Cresswell, Daryn",22y 309d,27 (1-0-26 3.70%),33 (1.22),←,
5,"Daniels, Jayson",23y 36d,91 (26-1-64 29.12%),19 (0.21),17 (1-0-16 5.88%),
6,"Dunkley, Andrew",25y 271d,37 (3-1-33 9.46%),1 (0.03),←,
37,"Filandia, Peter",23y 317d,14 (7-0-7 50.00%),16 (1.14),1 (0-0-1 0.00%),2 (2.00)
47,"Higgins, Leon",25y 273d,102 (32-2-68 32.35%),70 (0.69),←,
11,"Kappler, Darren",29y 63d,109 (33-0-76 30.28%),80 (0.73),22 (3-0-19 13.64%),29 (1.32)
14,"Kelly, Paul",24y 242d,73 (12-2-59 17.81%),35 (0.48),←,
31,"Lang, Damian",18y 24d,1 (0-0-1 0.00%),,←,
1,"Lawson, Jamie",22y 173d,47 (10-2-35 23.40%),24 (0.51),←,
3,"Lewis, Dale",24y 327d,61 (10-2-49 18.03%),60 (0.98),←,
34,"Luff, Troy",24y 125d,22 (4-1-17 20.45%),20 (0.91),←,
4,"McRae, Dean",25y 135d,100 (35-1-64 35.50%),35 (0.35),19 (1-0-18 5.26%),10 (0.53)
8,"Minton-Connell, Simon",24y 335d,46 (10-0-36 21.74%),156 (3.39),27 (1-0-26 3.70%),106 (3.93)
22,"Rose, Gavin",24y 179d,20 (1-1-18 7.50%),,←,
7,"Seymour, Brad",17y 328d,1 (0-0-1 0.00%),,←,
9,"Werner, Michael",24y 290d,56 (26-0-30 46.43%),80 (1.43),16 (0-0-16 0.00%),20 (1.25)
27,"Wheeler, Sanford",23y 355d,37 (4-1-32 12.16%),7 (0.19),←,
Totals,Totals,23y 339d,1123 (330-16-777 29.39%),792 (0.71),,
C,"Barassi, Ron",58y 28d,472 (264-4-204 56.36%),,16 (1-0-15 6.25%),
