Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",5,1,4,9,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
26,"Bickley, Mark",12,4,9,21,,,,1.0,,,,,,3.0,,,,,,,,,
19,"Chalmers, Brett",4,3,6,10,,,3.0,1.0,,,,,,,,,,,,,,,
14,"Connell, Matthew",9,5,13,22,,,,1.0,,,,,1.0,1.0,,,,,,,,,
37,"Edwards, Tyson",8,3,8,16,,,,,,,,,,,,,,,,,,,
34,"Hart, Ben",6,2,2,8,,,,2.0,,,,,,1.0,,,,,,,,,
35,"Jameson, Rod",3,,4,7,,,1.0,,,,,,,1.0,,,,,,,,,
2,"Jarman, Andrew",11,2,11,22,1,,,2.0,,,,,1.0,,,,,,,,,,
13,"Lee, Scott",6,1,,6,1,,,2.0,,,,,,1.0,,,,,,,,,
8,"McCartney, Jason",5,1,3,8,1,3.0,1.0,,,,,,2.0,2.0,,,,,,,,,
10,"McDermott, Chris",9,3,6,15,,,,2.0,,,,,3.0,3.0,,,,,,,,,
11,"McGuinness, Tony",11,3,6,17,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
28,"McKinnon, Martin",12,5,8,20,,,,4.0,,,,,2.0,,,,,,,,,,
23,"McLeod, Andrew",8,2,3,11,2,1.0,,3.0,,,,,,,,,,,,,,,
16,"Pesch, Nick",4,1,1,5,,1.0,,1.0,,,,,1.0,,,,,,,,,,
15,"Pittman, David",3,2,6,9,1,,12.0,,,,,,4.0,1.0,,,,,,,,,
20,"Powell, Matthew",2,1,1,3,,,,1.0,,,,,,1.0,,,,,,,,,
32,"Ricciuto, Mark",8,6,6,14,5,1.0,,,,,,,,2.0,,,,,,,,,
7,"Smart, Nigel",8,3,3,11,2,,1.0,3.0,,,,,,3.0,,,,,,,,,
4,"Tasker, Sean",8,3,2,10,2,,,2.0,,,,,,,,,,,,,,,
49,"Viska, Mark",3,1,3,6,,,,,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,145,52,105,250,15,10.0,18.0,31.0,,,,,18.0,21.0,,,,,,,,,
Opposition,Opposition,185,74,130,315,20,13.0,30.0,32.0,,,,,21.0,18.0,6.0,,,,,,,,
