Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",26y 3d,62 (29-0-33 46.77%),4 (0.06),←,
22,"Blakey, Nick",20y 194d,35 (13-0-22 37.14%),26 (0.74),←,
4,"Clarke, Ryan",23y 83d,62 (23-0-39 37.10%),11 (0.18),22 (6-0-16 27.27%),3 (0.14)
7,"Cunningham, Harry",26y 277d,128 (76-0-52 59.38%),48 (0.38),←,
34,"Dawson, Jordan",23y 152d,40 (15-0-25 37.50%),24 (0.60),←,
13,"Florent, Oliver",22y 48d,68 (31-0-37 45.59%),23 (0.34),←,
42,"Fox, Robbie",27y 145d,36 (12-0-24 33.33%),8 (0.22),←,
9,"Hayward, Will",21y 318d,67 (33-0-34 49.25%),70 (1.04),←,
12,"Kennedy, Josh",32y 80d,256 (155-2-99 60.94%),150 (0.59),243 (150-2-91 62.14%),146 (0.60)
44,"Lloyd, Jake",26y 354d,152 (93-0-59 61.18%),30 (0.20),←,
30,"McCartin, Tom",20y 253d,46 (21-0-25 45.65%),28 (0.61),←,
27,"McInerney, Justin",20y 21d,8 (2-0-6 25.00%),3 (0.38),←,
41,"McLean, Hayden",21y 232d,10 (2-0-8 20.00%),5 (0.50),←,
43,"Melican, Lewis",23y 309d,44 (24-0-20 54.55%),1 (0.02),←,
11,"Papley, Tom",24y 57d,97 (55-0-42 56.70%),142 (1.46),←,
26,"Parker, Luke",27y 319d,210 (129-1-80 61.67%),159 (0.76),←,
20,"Reid, Sam",28y 256d,151 (95-2-54 63.58%),158 (1.05),←,
8,"Rowbottom, James",19y 355d,27 (9-0-18 33.33%),8 (0.30),←,
18,"Sinclair, Callum",30y 351d,113 (70-1-42 62.39%),62 (0.55),84 (48-0-36 57.14%),44 (0.52)
28,"Taylor, Lewis",25y 204d,120 (30-0-90 25.00%),94 (0.78),8 (4-0-4 50.00%),6 (0.75)
6,"Thurlow, Jackson",26y 164d,61 (34-1-26 56.56%),14 (0.23),15 (6-0-9 40.00%),3 (0.20)
45,"Wicks, Sam",20y 360d,6 (2-0-4 33.33%),3 (0.50),←,
Totals,Totals,24y 223d,1799 (953-7-839 52.97%),1071 (0.60),,
C,"Longmire, John",49y 252d,233 (144-2-87 62.23%),,←,
