Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
28,"Arnott, Simon",23y 188d,51 (27-1-23 53.92%),29 (0.57),21 (9-0-12 42.86%),14 (0.67)
8,"Burns, Ronnie",26y 161d,85 (45-1-39 53.53%),148 (1.74),←,
51,"Clarke, David",19y 98d,12 (4-0-8 33.33%),7 (0.58),←,
33,"Corrigan, Paul",22y 22d,46 (21-0-25 45.65%),6 (0.13),←,
35,"Finocchiaro, Tim",20y 63d,10 (7-0-3 70.00%),1 (0.10),←,
7,"Graham, Ben",25y 292d,106 (65-0-41 61.32%),22 (0.21),←,
37,"Harley, Tom",21y 34d,9 (5-0-4 55.56%),1 (0.11),8 (4-0-4 50.00%),
3,"Houlihan, Adam",21y 137d,24 (16-0-8 66.67%),23 (0.96),←,
13,"Kilpatrick, Glenn",26y 357d,92 (49-0-43 53.26%),16 (0.17),66 (35-0-31 53.03%),12 (0.18)
1,"King, Steven",20y 272d,62 (31-0-31 50.00%),26 (0.42),←,
21,"Mansfield, Michael",28y 13d,180 (102-1-77 56.94%),99 (0.55),←,
17,"McGrath, Tim",28y 318d,183 (109-1-73 59.84%),16 (0.09),176 (105-1-70 59.94%),16 (0.09)
31,"Mensch, David",27y 7d,117 (72-0-45 61.54%),118 (1.01),←,
39,"Milburn, Darren",22y 128d,45 (18-0-27 40.00%),23 (0.51),←,
34,"Rahilly, James",20y 67d,27 (9-0-18 33.33%),3 (0.11),←,
15,"Riccardi, Peter",26y 247d,165 (96-1-68 58.48%),170 (1.03),←,
27,"Sanderson, Brenton",25y 175d,101 (52-1-48 51.98%),26 (0.26),91 (50-1-40 55.49%),21 (0.23)
12,"Sholl, Brad",26y 284d,111 (62-1-48 56.31%),37 (0.33),109 (62-1-46 57.34%),37 (0.34)
24,"Simpson, Hamish",23y 216d,16 (6-0-10 37.50%),,←,
4,"Snell, Jason",22y 25d,49 (24-0-25 48.98%),44 (0.90),←,
20,"Steinfort, Carl",22y 142d,44 (22-0-22 50.00%),16 (0.36),←,
26,"Stoneham, Barry",31y 193d,225 (130-2-93 58.22%),211 (0.94),←,
Totals,Totals,24y 73d,1760 (972-9-779 55.23%),1042 (0.59),,
C,"Ayres, Gary",38y 327d,115 (64-1-50 56.09%),,←,
