North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 133d,82 (41-1-40 50.61%),63 (0.77),←,
18,"Atley, Shaun",20y 338d,59 (30-0-29 50.85%),7 (0.12),←,
3,"Bastinac, Ryan",22y 56d,77 (41-0-36 53.25%),39 (0.51),←,
35,"Black, Aaron",22y 261d,20 (11-0-9 55.00%),33 (1.65),←,
10,"Cunnington, Ben",22y 48d,72 (36-0-36 50.00%),28 (0.39),←,
15,"Delaney, Luke",24y 54d,24 (13-0-11 54.17%),1 (0.04),←,
43,"Gibson, Sam",27y 82d,33 (19-0-14 57.58%),14 (0.42),←,
22,"Goldstein, Todd",25y 47d,99 (50-1-48 51.01%),45 (0.45),←,
24,"Greenwood, Levi",24y 179d,51 (26-1-24 51.96%),10 (0.20),←,
17,"Grima, Nathan",28y 12d,72 (37-1-34 52.08%),1 (0.01),←,
6,"Hansen, Lachlan",25y,97 (47-1-49 48.97%),75 (0.77),←,
29,"Harvey, Brent",35y 95d,360 (194-3-163 54.31%),427 (1.19),←,
5,"Jacobs, Ben",21y 220d,31 (7-0-24 22.58%),6 (0.19),5 (2-0-3 40.00%),1 (0.20)
34,"Macmillan, Jamie",21y 328d,56 (31-0-25 55.36%),23 (0.41),←,
2,"McKenzie, Brad",20y 80d,10 (5-0-5 50.00%),1 (0.10),←,
41,"Mullett, Aaron",21y 175d,29 (15-0-14 51.72%),15 (0.52),←,
20,"Petrie, Drew",30y 306d,242 (116-3-123 48.55%),307 (1.27),←,
28,"Sierakowski, Will",23y 22d,5 (4-0-1 80.00%),1 (0.20),←,
25,"Tarrant, Robbie",24y 114d,36 (18-0-18 50.00%),40 (1.11),←,
12,"Thomas, Lindsay",25y 170d,128 (59-2-67 46.88%),200 (1.56),←,
8,"Wells, Daniel",28y 195d,210 (106-2-102 50.95%),138 (0.66),←,
19,"Wright, Sam",23y 33d,67 (33-0-34 49.25%),51 (0.76),←,
Totals,Totals,24y 250d,1860 (939-15-906 50.48%),1525 (0.82),,
C,"Scott, Brad",37y 106d,87 (44-0-43 50.57%),,←,
