Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Ball, Jason",7,4,6,13,1,,16.0,,,2.0,4.0,,2.0,2.0,,10.0,2.0,2.0,1.0,2.0,,,
21,"Barry, Leo",9,6,7,16,,,1.0,3.0,6.0,1.0,,,1.0,1.0,,4.0,11.0,,,2.0,3.0,,
42,"Bennett, Gerrard",5,2,2,7,,,,,2.0,,,,,,,3.0,4.0,,,1.0,,,
24,"Bolton, Jude",5,3,5,10,,,,3.0,1.0,4.0,1.0,2.0,1.0,,,5.0,5.0,,,1.0,,,
28,"Crouch, Jared",,,4,4,,,,3.0,,,1.0,,,,,3.0,1.0,,,,,,
6,"Dunkley, Andrew",2,1,3,5,,,,1.0,,,,,1.0,,,3.0,2.0,1.0,,3.0,,,
12,"Fosdike, Nic",9,2,2,11,1,,,,1.0,3.0,2.0,1.0,1.0,,,6.0,5.0,,,2.0,,,
37,"Goodes, Adam",8,4,1,9,2,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,2.0,3.0,,,,
14,"Kelly, Paul",7,4,5,12,,2.0,,4.0,,3.0,3.0,1.0,,1.0,,4.0,8.0,1.0,1.0,,,,
3,"Lewis, Dale",7,3,1,8,,,,,1.0,1.0,,1.0,3.0,1.0,,4.0,4.0,,1.0,,,,
34,"Luff, Troy",5,3,2,7,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,4.0,,,,,,
4,"Mathews, Ben",4,,5,9,,,,2.0,2.0,1.0,1.0,1.0,,,,4.0,5.0,,,1.0,,,
11,"Maxfield, Stuart",13,4,3,16,2,,,3.0,3.0,5.0,5.0,1.0,1.0,,,5.0,12.0,1.0,,2.0,4.0,,
13,"McPherson, Daniel",10,5,8,18,,,,1.0,1.0,4.0,,1.0,,,,7.0,11.0,1.0,,,,,
23,"Nicks, Matthew",6,2,,6,,2.0,1.0,1.0,,2.0,,,1.0,,,2.0,3.0,,,1.0,,,
19,"OLoughlin, Michael",15,4,2,17,1,1.0,,2.0,1.0,5.0,,1.0,1.0,,,8.0,8.0,1.0,2.0,2.0,1.0,,
22,"Saddington, Jason",4,2,6,10,,,,2.0,2.0,,,1.0,,,,5.0,5.0,1.0,,,,,
2,"Schwass, Wayne",12,3,9,21,,1.0,,4.0,2.0,2.0,4.0,2.0,1.0,,,7.0,12.0,,,1.0,1.0,,
7,"Seymour, Brad",10,4,9,19,,,,3.0,5.0,1.0,1.0,,3.0,1.0,2.0,8.0,10.0,,,1.0,1.0,,
1,"Stafford, Greg",3,2,2,5,1,,14.0,2.0,2.0,1.0,2.0,,1.0,,,5.0,1.0,1.0,1.0,1.0,,,
20,"Stevens, John",6,2,1,7,,,,2.0,1.0,1.0,,2.0,,1.0,,1.0,7.0,1.0,,1.0,1.0,,
10,"Williams, Paul",9,,2,11,1,1.0,,1.0,,5.0,2.0,,,,,3.0,5.0,,,2.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,156,60,85,241,9,11.0,34.0,38.0,32.0,43.0,27.0,16.0,19.0,10.0,2.0,102.0,129.0,12.0,9.0,23.0,13.0,,
Opposition,Opposition,197,105,130,327,12,12.0,11.0,24.0,29.0,51.0,32.0,13.0,10.0,19.0,4.0,112.0,219.0,13.0,15.0,16.0,7.0,,
