Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Ackland, Cain",2,1,1,3,1,1.0,6.0,,,,,,,1.0,,3.0,,1.0,1.0,,,,
25,"Carr, Josh",7,3,3,10,,,1.0,,1.0,2.0,2.0,,1.0,,,3.0,7.0,,,,,,
12,"Cockatoo-Collins, Che",9,6,6,15,2,2.0,,1.0,,1.0,,2.0,,1.0,,8.0,5.0,3.0,3.0,2.0,,,
35,"Cornes, Chad",11,7,3,14,,3.0,,1.0,,7.0,2.0,,2.0,1.0,,6.0,7.0,3.0,2.0,1.0,,,
39,"Cornes, Kane",8,5,7,15,,1.0,,,,2.0,1.0,5.0,,1.0,,4.0,11.0,,,2.0,,,
17,"Dew, Stuart",13,4,5,18,2,,1.0,4.0,4.0,4.0,3.0,1.0,1.0,,,7.0,9.0,,,1.0,,,
8,"Francis, Fabian",18,10,1,19,,1.0,,,4.0,4.0,1.0,1.0,,,,,17.0,,1.0,,,,
10,"Francou, Josh",15,2,7,22,,1.0,,3.0,2.0,2.0,8.0,1.0,2.0,,,12.0,11.0,,1.0,2.0,,,
34,"Guerra, Brent",2,,2,4,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,
38,"James, Roger",9,6,5,14,1,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,,,2.0,11.0,,,,,,
29,"Kingsley, Adam",15,6,9,24,,,,1.0,8.0,3.0,,2.0,1.0,,,7.0,17.0,1.0,1.0,1.0,1.0,,
9,"Lyle, Brayden",7,5,11,18,,,,1.0,,2.0,,3.0,,,,2.0,17.0,,,,,,
33,"Mead, Darren",8,2,4,12,,,1.0,,5.0,1.0,,,1.0,,,6.0,6.0,,,4.0,,,
3,"Montgomery, Brett",17,8,8,25,1,,,1.0,2.0,4.0,1.0,1.0,3.0,2.0,,7.0,18.0,,,2.0,,,
14,"Paxman, Stephen",8,6,6,14,,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,,5.0,10.0,,,1.0,,,
1,"Primus, Matthew",9,3,7,16,,1.0,27.0,3.0,2.0,6.0,5.0,1.0,1.0,2.0,,13.0,4.0,2.0,1.0,3.0,,,
6,"Schofield, Jarrad",3,3,4,7,,,,2.0,,2.0,3.0,,,1.0,,2.0,6.0,,,1.0,,,
36,"Stevens, Nick",21,8,4,25,1,3.0,,2.0,2.0,3.0,6.0,1.0,1.0,,,7.0,18.0,,1.0,2.0,,,
16,"Tredrea, Warren",5,6,5,10,1,1.0,,,,1.0,,1.0,1.0,,,5.0,5.0,1.0,2.0,1.0,,,
2,"Wakelin, Darryl",6,4,3,9,,,1.0,1.0,,,,1.0,2.0,,,3.0,4.0,1.0,,1.0,,,
4,"Wanganeen, Gavin",3,,,3,1,,,,1.0,,,1.0,,,,2.0,1.0,,,,,,
15,"Wilson, Michael",,,,,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,95,101,297,10,18.0,38.0,22.0,36.0,49.0,36.0,23.0,19.0,11.0,,106.0,186.0,12.0,13.0,24.0,1.0,,
Opposition,Opposition,211,93,100,311,18,17.0,15.0,33.0,37.0,61.0,36.0,25.0,11.0,19.0,6.0,109.0,186.0,10.0,19.0,24.0,10.0,,
