Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
15,"Banik, Anthony",18y 192d,34 (10-0-24 29.41%),,←,
31,"Bower, Brendan",24y 358d,91 (29-0-62 31.87%),19 (0.21),←,
16,"Cloke, David",36y 181d,329 (185-2-142 56.53%),315 (0.96),215 (121-2-92 56.74%),264 (1.23)
30,"Free, Tony",22y 31d,67 (21-0-46 31.34%),23 (0.34),←,
25,"Gale, Brendon",23y 10d,39 (12-0-27 30.77%),35 (0.90),←,
24,"Goodwin, Andy",28y 29d,52 (16-0-36 30.77%),9 (0.17),←,
34,"Hogg, Jeff",24y 286d,103 (31-0-72 30.10%),184 (1.79),←,
33,"Knights, Matthew",20y 296d,63 (19-0-44 30.16%),42 (0.67),←,
4,"Lambert, Craig",22y 296d,78 (22-0-56 28.21%),31 (0.40),←,
7,"Mitchell, Michael",29y 245d,78 (23-0-55 29.49%),101 (1.29),←,
39,"Mrakov, John",22y 253d,9 (3-0-6 33.33%),,6 (2-0-4 33.33%),
6,"Naish, Chris",19y 304d,21 (6-0-15 28.57%),36 (1.71),←,
35,"Pickering, Michael",27y 240d,133 (44-0-89 33.08%),158 (1.19),←,
21,"Powell, Tim",23y 105d,45 (13-0-32 28.89%),32 (0.71),←,
32,"Ryan, Des",23y 295d,53 (17-0-36 32.08%),28 (0.53),←,
43,"Scott, Allister",20y 34d,7 (1-0-6 14.29%),9 (1.29),←,
17,"Smith, Craig",24y 182d,58 (14-0-44 24.14%),16 (0.28),←,
41,"Turner, Scott",21y 58d,18 (5-0-13 27.78%),4 (0.22),←,
12,"Underwood, Andrew",24y 14d,24 (12-0-12 50.00%),8 (0.33),12 (4-0-8 33.33%),4 (0.33)
3,"Weightman, Dale",31y 298d,247 (112-2-133 45.75%),324 (1.31),←,
Totals,Totals,24y 185d,1549 (595-4-950 38.41%),1374 (0.89),,
C,"Bartlett, Kevin",44y 144d,84 (25-0-59 29.76%),,←,
