Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
11,"Blair, Jarryd",26y 60d,134 (84-1-49 63.06%),102 (0.76),←,
46,"Cox, Mason",25y 91d,8 (3-0-5 37.50%),13 (1.63),←,
25,"Crisp, Jack",22y 255d,52 (21-0-31 40.38%),30 (0.58),34 (14-0-20 41.18%),20 (0.59)
39,"Crocker, Ben",19y 115d,6 (2-0-4 33.33%),5 (0.83),←,
2,"de Goey, Jordan",20y 90d,28 (10-0-18 35.71%),14 (0.50),←,
45,"Frost, Jack",24y 109d,54 (25-0-29 46.30%),,←,
19,"Greenwood, Levi",27y 115d,94 (46-1-47 49.47%),36 (0.38),20 (6-0-14 30.00%),10 (0.50)
4,"Grundy, Brodie",22y 59d,52 (25-0-27 48.08%),19 (0.37),←,
38,"Howe, Jeremy",25y 350d,110 (25-0-85 22.73%),83 (0.75),10 (3-0-7 30.00%),3 (0.30)
17,"Marsh, Jonathon",20y 240d,6 (2-0-4 33.33%),,←,
37,"Maynard, Brayden",19y 267d,19 (5-0-14 26.32%),4 (0.21),←,
10,"Pendlebury, Scott",28y 158d,226 (139-2-85 61.95%),148 (0.65),←,
21,"Phillips, Tom",20y 37d,1 (0-0-1 0.00%),,←,
20,"Reid, Ben",27y 45d,114 (70-2-42 62.28%),37 (0.32),←,
22,"Sidebottom, Steele",25y 163d,153 (98-2-53 64.71%),115 (0.75),←,
28,"Sinclair, Ben",24y 256d,58 (33-0-25 56.90%),21 (0.36),←,
40,"Smith, Josh",22y 163d,8 (3-0-5 37.50%),1 (0.13),←,
7,"Treloar, Adam",23y 96d,91 (24-0-67 26.37%),55 (0.60),12 (4-0-8 33.33%),7 (0.58)
18,"Varcoe, Travis",28y 64d,167 (127-0-40 76.05%),143 (0.86),29 (13-0-16 44.83%),13 (0.45)
9,"White, Jesse",28y 156d,114 (56-2-56 50.00%),128 (1.12),43 (21-0-22 48.84%),55 (1.28)
26,"Williams, Marley",22y 327d,61 (32-0-29 52.46%),6 (0.10),←,
15,"Witts, Jarrod",23y 274d,40 (18-0-22 45.00%),18 (0.45),←,
Totals,Totals,24y 9d,1596 (848-10-738 53.13%),978 (0.61),,
C,"Buckley, Nathan",43y 323d,104 (56-0-48 53.85%),,←,
