Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",12,7,5,17,,,2.0,1.0,2.0,3.0,3.0,1.0,2.0,,,4.0,13.0,,,,1.0,,73.0
21,"Barry, Leo",7,5,6,13,,,,1.0,2.0,,,2.0,1.0,1.0,,5.0,7.0,1.0,,3.0,,,100.0
6,"Bolton, Craig",10,3,3,13,,,,3.0,2.0,2.0,,,2.0,,,5.0,8.0,,,6.0,1.0,,100.0
24,"Bolton, Jude",7,6,15,22,,1.0,1.0,6.0,1.0,3.0,5.0,2.0,,1.0,1.0,10.0,13.0,,1.0,3.0,,,85.0
32,"Buchanan, Amon",14,6,5,19,,1.0,,,2.0,1.0,4.0,4.0,,2.0,,5.0,15.0,,3.0,3.0,1.0,,63.0
28,"Crouch, Jared",8,2,6,14,,,,6.0,3.0,1.0,1.0,3.0,2.0,,,6.0,6.0,,,2.0,,1.0,72.0
10,"Everitt, Peter",8,5,4,12,,,8.0,,1.0,3.0,,1.0,1.0,1.0,,4.0,8.0,1.0,,2.0,,,58.0
12,"Fosdike, Nic",8,1,3,11,,,,4.0,2.0,,,2.0,2.0,1.0,,5.0,7.0,,,1.0,,,71.0
37,"Goodes, Adam",10,8,6,16,,,3.0,3.0,3.0,4.0,2.0,3.0,,3.0,,6.0,9.0,1.0,,3.0,5.0,1.0,96.0
39,"Grundy, Heath",2,2,4,6,,,,1.0,,1.0,,2.0,,,,2.0,4.0,,,,,,52.0
1,"Hall, Barry",4,3,5,9,1,2.0,,4.0,,1.0,,2.0,1.0,2.0,,4.0,4.0,1.0,2.0,2.0,,,100.0
16,"Jolly, Darren",10,7,2,12,2,,13.0,4.0,,2.0,2.0,,2.0,,,2.0,10.0,,2.0,,,,62.0
17,"Kennelly, Tadhg",17,11,6,23,,,,4.0,5.0,4.0,,3.0,2.0,3.0,,5.0,17.0,,,1.0,,,100.0
31,"Kirk, Brett",9,4,11,20,,,,5.0,1.0,1.0,5.0,2.0,2.0,2.0,,7.0,13.0,,,1.0,,,92.0
9,"Malceski, Nick",12,8,8,20,,,,7.0,5.0,1.0,1.0,,,,,2.0,18.0,,1.0,,2.0,,97.0
4,"Mathews, Ben",6,3,4,10,,,,3.0,,,1.0,1.0,,,,3.0,6.0,,,1.0,,1.0,75.0
3,"McVeigh, Jarrad",10,4,2,12,,2.0,,1.0,,3.0,1.0,2.0,1.0,2.0,,3.0,9.0,,1.0,1.0,,,90.0
5,"OKeefe, Ryan",17,12,7,24,,1.0,,1.0,,6.0,1.0,7.0,,2.0,,7.0,15.0,2.0,2.0,,1.0,,96.0
19,"OLoughlin, Michael",8,5,3,11,2,1.0,,1.0,,2.0,,5.0,,2.0,,5.0,6.0,1.0,3.0,1.0,,,91.0
25,"Richards, Ted",10,7,3,13,,,,1.0,,,,3.0,2.0,1.0,,6.0,7.0,2.0,,7.0,,,100.0
36,"Schmidt, Tim",4,3,3,7,,,,3.0,,1.0,1.0,,,,,1.0,6.0,,,,,,48.0
13,"Schneider, Adam",8,2,4,12,,1.0,,1.0,,2.0,2.0,1.0,,,,3.0,9.0,,,3.0,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,114,115,316,5,14.0,27.0,60.0,29.0,41.0,29.0,46.0,20.0,23.0,1.0,100.0,210.0,9.0,15.0,40.0,11.0,4.0,
Opposition,Opposition,214,122,98,312,9,7.0,29.0,58.0,30.0,38.0,22.0,41.0,23.0,20.0,5.0,112.0,200.0,12.0,10.0,41.0,14.0,2.0,
