Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",20y 279d,37 (19-1-17 52.70%),2 (0.05),←,
31,"Brander, Jarrod",23y 44d,24 (10-0-14 41.67%),7 (0.29),2 (0-0-2 0.00%),2 (1.00)
5,"Bruhn, Tanner",19y 304d,15 (6-0-9 40.00%),5 (0.33),←,
3,"Coniglio, Stephen",28y 102d,158 (72-1-85 45.89%),87 (0.55),←,
13,"Cumming, Isaac",23y 228d,36 (17-1-18 48.61%),1 (0.03),←,
1,"Davis, Phil",31y 209d,189 (91-3-95 48.94%),7 (0.04),171 (80-3-88 47.66%),6 (0.04)
24,"de Boer, Matt",32y 17d,213 (121-5-87 57.98%),78 (0.37),75 (43-4-28 60.00%),30 (0.40)
30,"Flynn, Matt",24y 195d,14 (3-1-10 25.00%),5 (0.36),←,
12,"Green, Tom",21y 63d,26 (12-1-13 48.08%),10 (0.38),←,
19,"Haynes, Nick",29y 313d,167 (81-4-82 49.70%),10 (0.06),←,
37,"Hill, Bobby",22y 46d,32 (14-1-17 45.31%),27 (0.84),←,
27,"Himmelberg, Harry",25y 323d,107 (62-2-43 58.88%),132 (1.23),←,
23,"Hogan, Jesse",27y 43d,100 (46-0-54 46.00%),190 (1.90),10 (5-0-5 50.00%),20 (2.00)
39,"Idun, Connor",21y 241d,28 (13-1-14 48.21%),,←,
22,"Kelly, Josh",27y 43d,157 (85-3-69 55.10%),100 (0.64),←,
38,"Lloyd, Daniel",30y 37d,69 (36-4-29 55.07%),60 (0.87),←,
33,"OHalloran, Xavier",21y 259d,21 (10-1-10 50.00%),5 (0.24),←,
36,"Perryman, Harry",23y 98d,72 (36-1-35 50.69%),19 (0.26),←,
26,"Riccardi, Jake",22y 140d,16 (8-0-8 50.00%),11 (0.69),←,
14,"Taranto, Tim",24y 58d,100 (56-2-42 57.00%),44 (0.44),←,
15,"Taylor, Sam",22y 326d,55 (33-0-22 60.00%),1 (0.02),←,
8,"Ward, Callan",31y 351d,250 (112-4-134 45.60%),126 (0.50),190 (80-4-106 43.16%),93 (0.49)
6,"Whitfield, Lachie",27y 252d,169 (83-4-82 50.30%),64 (0.38),←,
Totals,Totals,25y 125d,2055 (1026-40-989 49.93%),991 (0.48),,
C,"Cameron, Leon",49y 206d,186 (99-4-83 54.30%),,←,
