Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",7,4,18,25,,,,2.0,,,2.0,3.0,,1.0,,9.0,16.0,,,2.0,1.0,,82.0
37,"Boyd, Jordan",8,3,3,11,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,8.0,1.0,,3.0,,,77.0
5,"Cerra, Adam",15,4,18,33,,2.0,,6.0,2.0,5.0,3.0,1.0,,,,4.0,29.0,,1.0,1.0,,,82.0
46,"Cottrell, Matthew",7,1,4,11,,1.0,,1.0,1.0,4.0,,2.0,2.0,1.0,,3.0,7.0,,,,,,82.0
9,"Cripps, Patrick",11,4,15,26,,,,4.0,,5.0,4.0,3.0,1.0,1.0,,7.0,17.0,,,,,,81.0
30,"Curnow, Charlie",14,7,2,16,3,2.0,,2.0,,7.0,,2.0,6.0,,,8.0,9.0,1.0,,2.0,,1.0,94.0
35,"Curnow, Ed",11,4,10,21,,1.0,,2.0,2.0,4.0,1.0,3.0,1.0,1.0,,6.0,15.0,,1.0,,,,88.0
15,"Docherty, Sam",25,5,9,34,,,,4.0,3.0,2.0,5.0,3.0,,,,10.0,22.0,,,,1.0,1.0,88.0
19,"Durdin, Corey",5,,4,9,,,,7.0,,2.0,1.0,1.0,1.0,,,3.0,5.0,,,1.0,,,66.0
29 ↑,"Hewett, George",2,1,9,11,,,,3.0,,1.0,3.0,,,,,5.0,6.0,,,,,,36.0
14 ↓,"Hollands, Oliver",5,2,5,10,,,,,2.0,1.0,2.0,1.0,1.0,,,3.0,6.0,,,,,,41.0
7,"Kennedy, Matthew",11,5,11,22,,,,2.0,3.0,3.0,2.0,1.0,,,,8.0,14.0,1.0,,1.0,,,73.0
11,"McGovern, Mitch",6,2,2,8,,,,2.0,4.0,1.0,,4.0,,2.0,,2.0,3.0,1.0,,4.0,,,77.0
10,"McKay, Harry",7,6,1,8,2,2.0,,1.0,,1.0,,1.0,1.0,,,6.0,3.0,4.0,4.0,3.0,,,84.0
3,"Motlop, Jesse",5,1,4,9,,,,2.0,1.0,3.0,1.0,,1.0,,,5.0,4.0,,,1.0,,,73.0
24,"Newman, Nic",10,8,9,19,,,,1.0,4.0,1.0,1.0,3.0,,3.0,,6.0,12.0,,,1.0,,,89.0
44,"Owies, Matthew",7,2,1,8,2,1.0,,,,1.0,,,1.0,,,3.0,5.0,1.0,2.0,,,,68.0
27,"Pittonet, Marc",9,3,4,13,,,28.0,2.0,1.0,2.0,6.0,5.0,2.0,4.0,,9.0,4.0,1.0,,3.0,,1.0,81.0
42,"Saad, Adam",8,1,8,16,,,,,2.0,2.0,,1.0,,,,4.0,9.0,,,3.0,2.0,,80.0
1,"Silvagni, Jack",7,3,5,12,,1.0,3.0,7.0,2.0,,2.0,4.0,,2.0,,5.0,8.0,,1.0,2.0,,,76.0
18,"Walsh, Sam",10,2,19,29,,,,5.0,2.0,1.0,4.0,7.0,2.0,2.0,,9.0,21.0,,,1.0,,,82.0
23,"Weitering, Jacob",6,4,2,8,,,,1.0,1.0,1.0,,1.0,1.0,,,3.0,6.0,1.0,,5.0,,,100.0
33,"Young, Lewis",8,7,7,15,,,,2.0,6.0,3.0,,3.0,1.0,1.0,,6.0,8.0,2.0,,8.0,,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,79,170,374,7,15.0,31.0,57.0,37.0,51.0,38.0,51.0,22.0,18.0,,127.0,237.0,13.0,9.0,41.0,4.0,4.0,
Opposition,Opposition,205,92,147,352,13,7.0,31.0,57.0,43.0,51.0,30.0,62.0,18.0,22.0,6.0,131.0,214.0,14.0,13.0,37.0,7.0,10.0,
