Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",25y 237d,80 (42-1-37 53.13%),24 (0.30),←,
6,"Dahlhaus, Luke",20y 284d,38 (13-0-25 34.21%),34 (0.89),←,
13,"Giansiracusa, Daniel",31y 82d,238 (107-4-127 45.80%),292 (1.23),←,
44,"Goodes, Brett",29y 104d,8 (3-0-5 37.50%),1 (0.13),←,
16,"Griffen, Ryan",26y 309d,171 (87-1-83 51.17%),113 (0.66),←,
24,"Hrovat, Nathan",18y 359d,2 (2-0-0 100.00%),1 (0.50),←,
39,"Johannisen, Jason",20y 205d,12 (3-0-9 25.00%),3 (0.25),←,
19,"Jones, Liam",22y 97d,47 (18-0-29 38.30%),47 (1.00),←,
21,"Liberatore, Tom",21y 16d,43 (13-0-30 30.23%),8 (0.19),←,
33,"Lower, Nick",25y 343d,52 (19-0-33 36.54%),11 (0.21),10 (3-0-7 30.00%),2 (0.20)
11,"Macrae, Jack",18y 302d,6 (2-0-4 33.33%),2 (0.33),←,
27,"Minson, Will",28y 51d,146 (72-1-73 49.66%),68 (0.47),←,
38,"Morris, Dale",30y 154d,161 (88-2-71 55.28%),3 (0.02),←,
2,"Murphy, Robert",30y 357d,237 (103-4-130 44.30%),163 (0.69),←,
42,"Picken, Liam",26y 304d,97 (44-0-53 45.36%),29 (0.30),←,
23,"Roughead, Jordan",22y 210d,45 (17-0-28 37.78%),12 (0.27),←,
14,"Smith, Clay",20y 21d,25 (6-0-19 24.00%),13 (0.52),←,
25,"Stevens, Koby",21y 348d,20 (7-0-13 35.00%),6 (0.30),9 (3-0-6 33.33%),4 (0.44)
9,"Stringer, Jake",19y 37d,6 (2-0-4 33.33%),7 (1.17),←,
32,"Talia, Michael",20y 110d,5 (1-0-4 20.00%),1 (0.20),←,
3,"Wallis, Mitch",20y 220d,33 (8-0-25 24.24%),9 (0.27),←,
12,"Williams, Tom",26y 319d,78 (40-1-37 51.92%),8 (0.10),←,
Totals,Totals,24y 21d,1550 (697-14-839 44.97%),855 (0.55),,
C,"McCartney, Brendan",52y 221d,32 (8-0-24 25.00%),,←,
