St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
22,"Birss, Shane",25y 166d,70 (26-3-41 39.29%),33 (0.47),19 (9-1-9 50.00%),13 (0.68)
27,"Blake, Jason",27y 162d,132 (65-2-65 50.00%),33 (0.25),←,
16,"Clarke, Raphael",22y 335d,37 (23-0-14 62.16%),5 (0.14),←,
26,"Dal Santo, Nick",24y 184d,140 (76-2-62 55.00%),71 (0.51),←,
24,"Dempster, Sean",24y 217d,72 (45-0-27 62.50%),11 (0.15),18 (10-0-8 55.56%),3 (0.17)
40,"Eddy, Robert",20y 230d,9 (7-0-2 77.78%),2 (0.22),←,
25,"Fisher, Sam",26y 45d,92 (55-1-36 60.33%),7 (0.08),←,
28,"Gardiner, Charlie",25y 176d,61 (38-0-23 62.30%),33 (0.54),10 (7-0-3 70.00%),8 (0.80)
19,"Gilbert, Sam",22y 5d,35 (20-1-14 58.57%),11 (0.31),←,
18,"Goddard, Brendon",23y 96d,109 (65-0-44 59.63%),38 (0.35),←,
1,"Gram, Jason",24y 119d,73 (41-1-31 56.85%),34 (0.47),71 (40-1-30 57.04%),34 (0.48)
33,"Gwilt, James",22y 13d,22 (12-0-10 54.55%),5 (0.23),←,
35,"Harvey, Robert",37y 3d,379 (192-4-183 51.19%),215 (0.57),←,
7,"Hayes, Lenny",28y 223d,188 (84-3-101 45.48%),67 (0.36),←,
8,"Hudghton, Max",31y 357d,223 (102-3-118 46.41%),14 (0.06),←,
38,"Jones, Clinton",24y 204d,22 (14-1-7 65.91%),7 (0.32),←,
2,"King, Steven",29y 276d,211 (110-2-99 52.61%),79 (0.37),18 (11-0-7 61.11%),4 (0.22)
23,"Koschitzke, Justin",25y 339d,115 (58-1-56 50.87%),120 (1.04),←,
44,"Milne, Stephen",28y 169d,161 (78-2-81 49.07%),318 (1.98),←,
11,"Montagna, Leigh",24y 296d,94 (55-1-38 59.04%),58 (0.62),←,
12,"Riewoldt, Nick",25y 312d,154 (78-2-74 51.30%),307 (1.99),←,
13,"Schneider, Adam",24y 104d,113 (68-1-44 60.62%),122 (1.08),15 (8-0-7 53.33%),23 (1.53)
Totals,Totals,25y 333d,2512 (1312-30-1170 52.23%),1590 (0.63),,
C,"Lyon, Ross",41y 290d,43 (23-1-19 54.65%),,←,
