North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",28y 244d,223 (104-0-119 46.64%),45 (0.20),←,
42,"Campbell, Tom",29y 194d,51 (19-0-32 37.25%),28 (0.55),9 (1-0-8 11.11%),5 (0.56)
10,"Cunnington, Ben",29y 319d,219 (111-0-108 50.68%),89 (0.41),←,
9,"Davies-Uniacke, Luke",21y 341d,37 (11-0-26 29.73%),9 (0.24),←,
14,"Dumont, Trent",25y 319d,100 (37-0-63 37.00%),26 (0.26),←,
6,"Garner, Taylor",27y 127d,46 (21-0-25 45.65%),33 (0.72),←,
22,"Goldstein, Todd",32y 318d,260 (123-1-136 47.50%),131 (0.50),←,
43,"Hall, Aaron",30y 187d,131 (38-1-92 29.39%),92 (0.70),28 (5-0-23 17.86%),16 (0.57)
20,"Larkey, Nick",22y 343d,38 (12-0-26 31.58%),51 (1.34),←,
35,"Lazzaro, Charlie",19y 51d,8 (1-0-7 12.50%),2 (0.25),←,
1,"Mahony, Jack",19y 184d,19 (2-0-17 10.53%),8 (0.42),←,
23,"McKay, Ben",23y 142d,24 (3-0-21 12.50%),,←,
31,"Menadue, Connor",24y 238d,44 (24-0-20 54.55%),11 (0.25),5 (1-0-4 20.00%),
29,"Phillips, Will",18y 358d,7 (1-0-6 14.29%),2 (0.29),←,
24,"Powell, Tom",19y 74d,9 (1-0-8 11.11%),3 (0.33),←,
12,"Simpkin, Jy",23y 71d,82 (29-0-53 35.37%),34 (0.41),←,
5,"Taylor, Curtis",21y 39d,17 (4-0-13 23.53%),6 (0.35),←,
26,"Thomas, Tarryn",21y 51d,35 (13-0-22 37.14%),28 (0.80),←,
28,"Turner, Kayne",25y 135d,88 (42-0-46 47.73%),54 (0.61),←,
19,"Walker, Josh",28y 184d,110 (41-1-68 37.73%),73 (0.66),25 (4-0-21 16.00%),4 (0.16)
17,"Young, Lachie",22y 39d,17 (5-0-12 29.41%),1 (0.06),9 (1-0-8 11.11%),
7,"Ziebell, Jack",30y 76d,227 (105-0-122 46.26%),163 (0.72),←,
44,"Zurhaar, Cameron",22y 358d,52 (17-0-35 32.69%),55 (1.06),←,
Totals,Totals,24y 270d,1844 (764-3-1077 41.43%),944 (0.51),,
C,"Noble, David",54y,9 (1-0-8 11.11%),,←,
