Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",19y 31d,24 (7-0-17 29.17%),23 (0.96),←,
31,"Chambers, Paul",20y 356d,12 (5-0-7 41.67%),1 (0.08),←,
35,"Chapman, Paul",21y 221d,41 (17-0-24 41.46%),34 (0.83),←,
11,"Corey, Joel",21y 117d,51 (21-0-30 41.18%),15 (0.29),←,
44,"Enright, Corey",21y 273d,45 (18-0-27 40.00%),10 (0.22),←,
7,"Graham, Ben",29y 224d,186 (101-1-84 54.57%),95 (0.51),←,
2,"Harley, Tom",24y 331d,83 (40-1-42 48.80%),7 (0.08),82 (39-1-42 48.17%),6 (0.07)
28,"Johnson, David",21y 229d,12 (2-0-10 16.67%),3 (0.25),←,
9,"Kelly, James",19y 167d,26 (10-0-16 38.46%),10 (0.38),←,
1,"King, Steven",24y 204d,135 (63-1-71 47.04%),65 (0.48),←,
18,"Kingsley, Kent",24y 261d,60 (31-0-29 51.67%),117 (1.95),48 (20-0-28 41.67%),107 (2.23)
45,"Ling, Cameron",22y 107d,55 (25-1-29 46.36%),23 (0.42),←,
24,"Lord, Aaron",27y 328d,145 (73-2-70 51.03%),182 (1.26),52 (33-1-18 64.42%),46 (0.88)
26,"McCarthy, Matthew",21y 182d,6 (2-0-4 33.33%),6 (1.00),←,
39,"Milburn, Darren",26y 60d,112 (50-0-62 44.64%),47 (0.42),←,
21,"Mooney, Cameron",23y 261d,56 (30-0-26 53.57%),45 (0.80),45 (20-0-25 44.44%),43 (0.96)
15,"Riccardi, Peter",30y 179d,233 (128-2-103 55.36%),245 (1.05),←,
33,"Rooke, Max",21y 177d,27 (10-0-17 37.04%),4 (0.15),←,
27,"Sanderson, Brenton",29y 107d,171 (82-2-87 48.54%),31 (0.18),161 (80-2-79 50.31%),26 (0.16)
30,"Scarlett, Matthew",24y 9d,81 (39-0-42 48.15%),7 (0.09),←,
6,"Spriggs, David",22y 140d,50 (22-1-27 45.00%),15 (0.30),←,
40,"Wojcinski, David",22y 269d,45 (20-0-25 44.44%),8 (0.18),←,
Totals,Totals,23y 259d,1656 (796-11-849 48.07%),993 (0.60),,
C,"Thompson, Mark",39y 207d,79 (35-1-43 44.94%),,←,
