Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",27y 321d,124 (61-0-63 49.19%),42 (0.34),←,
14,"Birchall, Grant",21y 100d,69 (41-0-28 59.42%),7 (0.10),←,
30,"Brown, Campbell",25y 253d,128 (62-0-66 48.44%),54 (0.42),←,
39,"Campbell, Robert",26y 340d,106 (57-0-49 53.77%),25 (0.24),←,
31,"Dew, Stuart",29y 263d,202 (118-3-81 59.16%),262 (1.30),22 (16-0-6 72.73%),17 (0.77)
16,"Dowler, Beau",21y 143d,7 (3-0-4 42.86%),2 (0.29),←,
23,"Franklin, Lance",22y 98d,88 (46-0-42 52.27%),261 (2.97),←,
15,"Hodge, Luke",24y 327d,139 (67-0-72 48.20%),92 (0.66),←,
3,"Lewis, Jordan",23y 14d,87 (44-0-43 50.57%),27 (0.31),←,
21,"McGlynn, Ben",23y 275d,29 (17-0-12 58.62%),19 (0.66),←,
5,"Mitchell, Sam",26y 208d,140 (69-0-71 49.29%),24 (0.17),←,
28,"Moss, Garry",20y 307d,7 (3-0-4 42.86%),7 (1.00),←,
29,"Murphy, Tom",23y 50d,37 (19-0-18 51.35%),3 (0.08),←,
7,"Osborne, Michael",26y 283d,102 (47-0-55 46.08%),55 (0.54),←,
33,"Rioli, Cyril",19y 298d,32 (23-0-9 71.88%),31 (0.97),←,
2,"Roughead, Jarryd",22y 105d,90 (49-0-41 54.44%),159 (1.77),←,
12,"Sewell, Brad",25y 95d,90 (44-0-46 48.89%),13 (0.14),←,
44,"Stokes, Cameron",19y 310d,15 (10-0-5 66.67%),8 (0.53),←,
13,"Taylor, Simon",26y 263d,71 (36-0-35 50.70%),15 (0.21),←,
22,"Tuck, Travis",21y 243d,14 (8-0-6 57.14%),1 (0.07),←,
37,"Whitecross, Brendan",19y 103d,7 (3-0-4 42.86%),,←,
6,"Williams, Mark",26y 25d,105 (46-0-59 43.81%),233 (2.22),←,
Totals,Totals,23y 317d,1689 (873-3-813 51.69%),1340 (0.79),,
C,"Clarkson, Alastair",41y 11d,100 (51-0-49 51.00%),,←,
