Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",22y 274d,104 (55-0-49 52.88%),100 (0.96),←,
9,"Crozier, Hayden",24y 244d,86 (38-0-48 44.19%),45 (0.52),17 (7-0-10 41.18%),1 (0.06)
35,"Daniel, Caleb",22y 49d,74 (40-0-34 54.05%),26 (0.35),←,
5,"Dunkley, Josh",21y 228d,43 (24-0-19 55.81%),25 (0.58),←,
26,"Gowers, Billy",22y 76d,20 (7-0-13 35.00%),26 (1.30),←,
30,"Greene, Fergus",20y 248d,5 (3-0-2 60.00%),5 (1.00),←,
7,"Hunter, Lachie",23y 255d,105 (53-0-52 50.48%),52 (0.50),←,
39,"Johannisen, Jason",25y 290d,106 (50-0-56 47.17%),35 (0.33),←,
27,"Lipinski, Patrick",20y 39d,18 (7-0-11 38.89%),12 (0.67),←,
36,"Lynch, Brad",21y 45d,9 (4-0-5 44.44%),2 (0.22),←,
11,"Macrae, Jack",24y 22d,118 (59-0-59 50.00%),29 (0.25),←,
16,"McLean, Toby",22y 206d,60 (32-0-28 53.33%),40 (0.67),←,
38,"Morris, Dale",35y 239d,252 (136-2-114 54.37%),3 (0.01),←,
33,"Naughton, Aaron",18y 268d,18 (8-0-10 44.44%),2 (0.11),←,
20,"Richards, Ed",19y 53d,21 (8-0-13 38.10%),8 (0.38),←,
23,"Roughead, Jordan",27y 295d,138 (63-0-75 45.65%),34 (0.25),←,
13,"Schache, Josh",21y 4d,40 (7-0-33 17.50%),42 (1.05),13 (4-0-9 30.77%),17 (1.31)
37,"Smith, Roarke",21y 348d,12 (3-0-9 25.00%),,←,
8,"Trengove, Jackson",27y 296d,169 (70-1-98 41.72%),34 (0.20),16 (4-0-12 25.00%),4 (0.25)
3,"Wallis, Mitch",25y 305d,123 (56-0-67 45.53%),68 (0.55),←,
34,"Williams, Bailey",20y 319d,32 (14-0-18 43.75%),7 (0.22),←,
10,"Wood, Easton",28y 355d,137 (71-0-66 51.82%),18 (0.13),←,
Totals,Totals,23y 219d,1690 (808-3-879 47.81%),613 (0.36),,
C,"Beveridge, Luke",48y 2d,93 (52-0-41 55.91%),,←,
