Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",10,3,8,18,1,,13.0,,,,,,1.0,1.0,,,,,,,,,
41,"Anstey, Jacob",5,2,3,8,,,,1.0,,,,,1.0,,,,,,,,,,
21,"Bradley, Craig",23,2,11,34,1,1.0,,2.0,,,,,,,3.0,,,,,,,,
39,"Christou, Ang",13,2,,13,,,,2.0,,,,,2.0,,,,,,,,,,
6,"Clape, Matt",1,1,,1,,,,,,,,,,,,,,,,,,,
36,"Hamill, Aaron",4,2,5,9,,,,,,,,,1.0,1.0,,,,,,,,,
9,"Hickmott, Adrian",6,3,4,10,2,1.0,,,,,,,1.0,1.0,,,,,,,,,
33,"Hogg, Matthew",8,3,4,12,,,,,,,,,1.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",7,5,,7,2,1.0,1.0,,,,,,,,,,,,,,,,
43,"Koutoufides, Anthony",18,6,5,23,2,2.0,,1.0,,,,,1.0,,2.0,,,,,,,,
22,"Manton, Glenn",3,4,6,9,,,,,,,,,,,,,,,,,,,
5,"McKay, Andrew",5,3,6,11,,,,2.0,,,,,,1.0,,,,,,,,,
18,"Murphy, Justin",7,5,8,15,1,,,5.0,,,,,,2.0,,,,,,,,,
27,"OSullivan, Luke",11,2,11,22,2,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
7,"Ratten, Brett",11,,8,19,,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,
14,"Sexton, Michael",14,9,5,19,,,,,,,,,,,,,,,,,,,
1,"Silvagni, Stephen",4,3,8,12,,,,,,,,,1.0,,1.0,,,,,,,,
30,"White, Adam",8,3,6,14,,1.0,,2.0,,,,,,,,,,,,,,,
32,"Whitehead, Adrian",13,5,3,16,1,2.0,,,,,,,,,,,,,,,,,
8,"Whitnall, Lance",8,5,7,15,1,,1.0,,,,,,,,,,,,,,,,
2,"Williams, Greg",13,5,9,22,1,1.0,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,73,117,309,14,14.0,15.0,20.0,,,,,13.0,9.0,6.0,,,,,,,,
Opposition,Opposition,189,74,88,277,10,16.0,11.0,29.0,,,,,9.0,13.0,,,,,,,,,
