Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",21y 278d,58 (25-1-32 43.97%),4 (0.07),←,
44,"Buckley, Jack",25y 99d,19 (8-1-10 44.74%),,←,
17,"Callaghan, Finn",19y 334d,7 (2-0-5 28.57%),2 (0.29),←,
3,"Coniglio, Stephen",29y 101d,179 (79-1-99 44.41%),102 (0.57),←,
13,"Cumming, Isaac",24y 227d,57 (24-1-32 42.98%),1 (0.02),←,
16,"Daniels, Brent",24y 17d,64 (36-0-28 56.25%),25 (0.39),←,
30,"Flynn, Matt",25y 194d,26 (8-1-17 32.69%),10 (0.38),←,
4,"Greene, Toby",29y 182d,193 (87-2-104 45.60%),273 (1.41),←,
12,"Green, Tom",22y 62d,47 (19-1-27 41.49%),19 (0.40),←,
43,"Hamilton, Cooper",19y 183d,5 (1-0-4 20.00%),1 (0.20),←,
19,"Haynes, Nick",30y 312d,185 (86-4-95 47.57%),12 (0.06),←,
27,"Himmelberg, Harry",26y 322d,129 (69-2-58 54.26%),151 (1.17),←,
23,"Hogan, Jesse",28y 42d,119 (53-0-66 44.54%),231 (1.94),29 (12-0-17 41.38%),61 (2.10)
39,"Idun, Connor",22y 240d,44 (19-1-24 44.32%),,←,
40,"Kennedy, Adam",30y 257d,150 (60-1-89 40.33%),14 (0.09),←,
38,"Lloyd, Daniel",31y 36d,80 (39-4-37 51.25%),64 (0.80),←,
20,"Peatling, James",22y 217d,18 (7-0-11 38.89%),9 (0.50),←,
26,"Riccardi, Jake",23y 139d,31 (12-0-19 38.71%),26 (0.84),←,
24,"Rowston, Harry",18y 226d,1 (0-0-1 0.00%),,←,
18,"Stone, Conor",20y 338d,7 (3-0-4 42.86%),3 (0.43),←,
15,"Taylor, Sam",23y 325d,77 (40-0-37 51.95%),1 (0.01),←,
8,"Ward, Callan",32y 350d,272 (119-4-149 44.49%),134 (0.49),212 (87-4-121 41.98%),101 (0.48)
10,"Wehr, Jacob",24y 264d,12 (4-0-8 33.33%),4 (0.33),←,
Totals,Totals,25y 63d,1780 (800-24-956 44.94%),1086 (0.61),,
C,"Kingsley, Adam",47y 218d,2 (1-0-1 50.00%),,←,
