Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Bond, Chris",24y 87d,23 (8-0-15 34.78%),9 (0.39),1 (0-0-1 0.00%),1 (1.00)
21,"Bulluss, Paul",23y 90d,4 (1-0-3 25.00%),,←,
9,"Campbell, Wayne",20y 212d,37 (11-0-26 29.73%),28 (0.76),←,
30,"Free, Tony",23y 300d,93 (28-0-65 30.11%),28 (0.30),←,
25,"Gale, Brendon",24y 279d,63 (19-0-44 30.16%),45 (0.71),←,
11,"Hernaman, Wayne",20y 343d,4 (1-0-3 25.00%),3 (0.75),←,
34,"Hogg, Jeff",26y 190d,128 (38-0-90 29.69%),266 (2.08),←,
31,"Howat, John",22y 282d,24 (11-0-13 45.83%),10 (0.42),4 (1-0-3 25.00%),
16,"Jackson, Stevan",23y 45d,59 (27-0-32 45.76%),98 (1.66),21 (5-0-16 23.81%),30 (1.43)
33,"Knights, Matthew",22y 200d,93 (27-0-66 29.03%),69 (0.74),←,
4,"Lambert, Craig",24y 200d,107 (30-0-77 28.04%),50 (0.47),←,
26,"Leys, Brian",25y 75d,87 (28-0-59 32.18%),16 (0.18),←,
27,"Maxfield, Stuart",21y 14d,33 (7-0-26 21.21%),15 (0.45),←,
28,"McQueen, Mark",23y 104d,27 (7-0-20 25.93%),9 (0.33),←,
29,"Menegola, Todd",25y 119d,14 (3-0-11 21.43%),12 (0.86),←,
6,"Naish, Chris",21y 208d,50 (13-0-37 26.00%),75 (1.50),←,
24,"Schaefer, Robert",21y 68d,4 (1-0-3 25.00%),2 (0.50),←,
17,"Smith, Craig",26y 86d,69 (17-0-52 24.64%),23 (0.33),←,
41,"Turner, Scott",22y 327d,45 (12-0-33 26.67%),18 (0.40),←,
3,"Weightman, Dale",33y 202d,267 (117-2-148 44.19%),344 (1.29),←,
Totals,Totals,23y 318d,1231 (406-2-823 32.98%),1120 (0.91),,
C,"Northey, John",49y 298d,193 (97-1-95 50.52%),,4 (1-0-3 25.00%),
