Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Ballantyne, Jon",25y 247d,26 (12-0-14 46.15%),46 (1.77),6 (3-0-3 50.00%),
26,"Brown, Gavin",27y 189d,147 (81-3-63 56.12%),124 (0.84),←,
5,"Buckley, Nathan",22y 250d,44 (16-0-28 36.36%),43 (0.98),24 (12-0-12 50.00%),22 (0.92)
17,"Burns, Scott",20y 100d,1 (0-0-1 0.00%),,←,
24,"Butcher, Kent",21y 148d,16 (7-0-9 43.75%),2 (0.13),←,
28,"Crosisca, Gavin",26y 199d,141 (84-3-54 60.64%),47 (0.33),←,
15,"Hassall, Jon",21y 231d,24 (12-0-12 50.00%),7 (0.29),←,
40,"Hider, Nick",23y 214d,1 (0-0-1 0.00%),,←,
31,"Hotton, Trent",21y 122d,8 (3-0-5 37.50%),8 (1.00),←,
23,"Kelly, Craig",28y 290d,96 (57-2-37 60.42%),43 (0.45),←,
33,"Liddell, Chad",18y 71d,1 (0-0-1 0.00%),1 (1.00),←,
34,"McGuane, Mick",27y 94d,135 (81-2-52 60.74%),112 (0.83),←,
1,"Monkhorst, Damian",25y 224d,120 (73-2-45 61.67%),27 (0.22),←,
6,"Patterson, Stephen",24y 88d,1 (0-0-1 0.00%),,←,
4,"Pert, Gary",29y 309d,217 (112-0-105 51.61%),45 (0.21),54 (35-0-19 64.81%),3 (0.06)
16,"Richardson, Mark",22y 153d,17 (12-0-5 70.59%),28 (1.65),←,
32,"Rowe, Brad",25y 130d,54 (26-0-28 48.15%),64 (1.19),40 (23-0-17 57.50%),55 (1.38)
29,"Russell, Scott",24y 330d,108 (65-2-41 61.11%),69 (0.64),←,
18,"Walker, Lee",22y 54d,1 (0-0-1 0.00%),1 (1.00),←,
14,"Watson, Shane",21y 44d,54 (29-0-25 53.70%),41 (0.76),←,
10,"Williams, Paul",21y 364d,71 (40-0-31 56.34%),78 (1.10),←,
Totals,Totals,23y 340d,1283 (710-14-559 55.34%),786 (0.61),,
C,"Matthews, Leigh",43y 32d,203 (117-3-83 58.37%),,←,
