Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",32y 217d,298 (207-3-88 69.97%),197 (0.66),←,
46,"Blicavs, Mark",25y 102d,81 (53-1-27 66.05%),21 (0.26),←,
19,"Clark, Mitch",28y 263d,106 (37-2-67 35.85%),111 (1.05),9 (3-0-6 33.33%),14 (1.56)
5,"Cockatoo, Nakia",19y 259d,17 (10-1-6 61.76%),10 (0.59),←,
35,"Dangerfield, Patrick",26y 94d,169 (91-0-78 53.85%),176 (1.04),15 (10-0-5 66.67%),13 (0.87)
22,"Duncan, Mitch",25y 28d,126 (93-0-33 73.81%),100 (0.79),←,
44,"Enright, Corey",34y 298d,323 (212-3-108 66.10%),65 (0.20),←,
29,"Guthrie, Cameron",23y 324d,99 (65-1-33 66.16%),31 (0.31),←,
26,"Hawkins, Tom",27y 353d,180 (133-1-46 74.17%),365 (2.03),←,
25,"Henderson, Lachie",26y 207d,131 (59-1-71 45.42%),106 (0.81),14 (9-0-5 64.29%),2 (0.14)
8,"Kolodjashnij, Jake",20y 334d,21 (13-1-7 64.29%),,←,
11,"Lang, Darcy",20y 230d,33 (19-1-13 59.09%),25 (0.76),←,
13,"Lonergan, Tom",32y 52d,177 (128-2-47 72.88%),55 (0.31),←,
4,"Mackie, Andrew",31y 336d,249 (185-1-63 74.50%),97 (0.39),←,
6,"McCarthy, Lincoln",22y 260d,16 (12-0-4 75.00%),11 (0.69),←,
10,"Menzel, Daniel",24y 299d,35 (28-0-7 80.00%),58 (1.66),←,
32,"Motlop, Steven",25y 118d,103 (67-1-35 65.53%),139 (1.35),←,
21,"Murdoch, Jordan",24y 107d,69 (45-1-23 65.94%),50 (0.72),←,
36,"Ruggles, Tom",24y 74d,11 (8-0-3 72.73%),,←,
14,"Selwood, Joel",28y 43d,219 (167-1-51 76.48%),134 (0.61),←,
9,"Smith, Zac",26y 137d,80 (23-0-57 28.75%),40 (0.50),15 (10-0-5 66.67%),9 (0.60)
7,"Taylor, Harry",30y 26d,195 (145-1-49 74.62%),41 (0.21),←,
Totals,Totals,26y 173d,2738 (1800-22-916 65.74%),1832 (0.67),,
C,"Scott, Chris",40y 66d,133 (94-1-38 71.05%),,←,
