Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Ackland, Cain",2,2,3,5,,,5.0,1.0,,1.0,,2.0,,1.0,,2.0,3.0,,,,,,
42,"Brogan, Dean",1,1,3,4,1,,10.0,2.0,,,,,,,,1.0,3.0,,1.0,1.0,,,
7,"Burgoyne, Peter",5,2,1,6,,2.0,,2.0,,1.0,1.0,,,1.0,,3.0,3.0,,1.0,1.0,,,
25,"Carr, Josh",8,3,2,10,,,,2.0,,3.0,1.0,2.0,,,,4.0,3.0,1.0,,2.0,1.0,,
12,"Cockatoo-Collins, Che",7,4,4,11,1,,,1.0,1.0,3.0,,2.0,,2.0,,5.0,8.0,,,2.0,2.0,,
35,"Cornes, Chad",6,1,5,11,,,,1.0,1.0,3.0,1.0,2.0,1.0,,,5.0,4.0,1.0,,2.0,,,
17,"Dew, Stuart",9,2,1,10,1,1.0,,,3.0,4.0,1.0,1.0,1.0,1.0,,3.0,7.0,1.0,1.0,,,,
8,"Francis, Fabian",5,2,5,10,,,,,1.0,2.0,,,,,,2.0,6.0,,,,,,
10,"Francou, Josh",14,4,15,29,,,,2.0,1.0,4.0,6.0,2.0,1.0,3.0,3.0,12.0,16.0,,1.0,,,,
34,"Guerra, Brent",2,,,2,,,,,1.0,,1.0,,1.0,,,1.0,,,,1.0,,,
38,"James, Roger",10,7,9,19,3,,,1.0,2.0,2.0,2.0,,,1.0,,3.0,16.0,,2.0,1.0,,,
29,"Kingsley, Adam",20,12,7,27,,,,3.0,3.0,5.0,3.0,1.0,3.0,,,9.0,17.0,1.0,1.0,3.0,,,
9,"Lyle, Brayden",3,2,5,8,,,,2.0,1.0,,2.0,,1.0,,,4.0,6.0,,,,,,
33,"Mead, Darren",10,7,5,15,,,10.0,3.0,1.0,2.0,2.0,3.0,,1.0,,5.0,10.0,1.0,,3.0,,,
3,"Montgomery, Brett",12,5,7,19,,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,10.0,9.0,3.0,,1.0,1.0,,
14,"Paxman, Stephen",9,3,2,11,,,1.0,2.0,3.0,,1.0,,1.0,,,4.0,5.0,,,1.0,,,
6,"Schofield, Jarrad",18,5,6,24,,,,2.0,4.0,5.0,2.0,3.0,1.0,2.0,,8.0,17.0,,,1.0,,,
36,"Stevens, Nick",22,9,6,28,1,1.0,1.0,1.0,2.0,8.0,7.0,1.0,,2.0,,10.0,21.0,2.0,,2.0,,,
16,"Tredrea, Warren",17,10,6,23,3,2.0,,1.0,1.0,8.0,1.0,2.0,1.0,,2.0,11.0,13.0,3.0,3.0,1.0,,,
2,"Wakelin, Darryl",10,5,3,13,,,,2.0,5.0,,,,2.0,,,7.0,6.0,1.0,,2.0,,,
4,"Wanganeen, Gavin",5,1,2,7,3,2.0,,,,,,,,,,4.0,3.0,1.0,1.0,,,,
15,"Wilson, Michael",11,3,3,14,,,,2.0,3.0,,,1.0,,1.0,,9.0,3.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,90,100,306,13,10.0,27.0,31.0,35.0,52.0,31.0,23.0,14.0,16.0,6.0,122.0,179.0,16.0,11.0,25.0,4.0,,
Opposition,Opposition,196,86,116,312,9,14.0,22.0,26.0,34.0,50.0,29.0,19.0,16.0,14.0,,123.0,187.0,18.0,14.0,12.0,7.0,,
