Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",7,1,3,10,,,,1.0,2.0,2.0,,3.0,3.0,1.0,,4.0,8.0,,,1.0,,,84.0
21 ↓,"Camporeale, Lucas",5,2,4,9,,,,,3.0,1.0,3.0,,1.0,,,7.0,3.0,,,1.0,,1.0,67.0
5,"Cerra, Adam",17,2,11,28,1,,,5.0,5.0,2.0,4.0,5.0,1.0,2.0,,12.0,17.0,,,2.0,,,73.0
46,"Cottrell, Matthew",16,1,4,20,1,,,3.0,5.0,7.0,2.0,4.0,1.0,,,11.0,6.0,1.0,,2.0,,,91.0
2,"Cowan, Lachlan",5,1,4,9,,,,3.0,4.0,2.0,3.0,1.0,2.0,1.0,,6.0,6.0,,,7.0,,,84.0
9,"Cripps, Patrick",12,3,17,29,,1.0,1.0,4.0,2.0,4.0,11.0,7.0,3.0,4.0,2.0,18.0,10.0,1.0,,3.0,,,82.0
30,"Curnow, Charlie",4,2,1,5,,,,,,1.0,,3.0,2.0,2.0,,2.0,5.0,,,2.0,,1.0,83.0
12,"De Koning, Tom",10,3,9,19,,1.0,40.0,3.0,,5.0,7.0,3.0,,1.0,,10.0,7.0,1.0,1.0,3.0,,1.0,76.0
15,"Docherty, Sam",10,,3,13,,,,9.0,,3.0,1.0,3.0,1.0,1.0,,6.0,9.0,,,4.0,,,86.0
8,"Fogarty, Lachie",3,1,5,8,,,,5.0,,2.0,,2.0,,1.0,,3.0,5.0,,,2.0,,,72.0
26,"Haynes, Nick",6,4,2,8,,,,,2.0,2.0,,1.0,1.0,,,5.0,5.0,,,4.0,,,73.0
29,"Hewett, George",14,1,14,28,1,1.0,,11.0,,4.0,11.0,6.0,2.0,2.0,,16.0,12.0,,,2.0,,1.0,81.0
4,"Hollands, Oliver",7,3,4,11,,,,4.0,3.0,3.0,,3.0,,2.0,,3.0,9.0,,,3.0,,,91.0
17,"Kemp, Brodie",3,,3,6,1,,,3.0,,,,4.0,2.0,3.0,,3.0,3.0,,,2.0,,,92.0
36 ↑,"Lord, Cooper",1,,2,3,,,,2.0,,,1.0,1.0,,,,2.0,1.0,,,,,,13.0
11,"McGovern, Mitch",11,5,2,13,,,,1.0,3.0,1.0,,4.0,1.0,3.0,,4.0,5.0,2.0,1.0,5.0,,,80.0
3,"Motlop, Jesse",12,3,7,19,1,3.0,,6.0,1.0,2.0,2.0,4.0,1.0,2.0,,4.0,11.0,,,1.0,,,75.0
42,"Saad, Adam",11,2,2,13,,,,3.0,3.0,2.0,,4.0,,,,3.0,4.0,,,1.0,4.0,1.0,84.0
1,"Silvagni, Jack",6,3,4,10,1,3.0,,6.0,,3.0,,3.0,1.0,2.0,,5.0,4.0,2.0,2.0,2.0,,1.0,80.0
18,"Walsh, Sam",10,,12,22,,,,12.0,3.0,4.0,5.0,4.0,,1.0,,12.0,9.0,,,2.0,,,80.0
23,"Weitering, Jacob",10,7,1,11,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,4.0,9.0,1.0,,9.0,,,100.0
6,"Williams, Zac",6,1,5,11,2,,,1.0,,2.0,1.0,2.0,,,,5.0,5.0,1.0,1.0,1.0,,,65.0
33,"Young, Lewis",6,4,2,8,,,5.0,1.0,5.0,,,1.0,1.0,,,2.0,6.0,,,8.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,49,121,313,8,12.0,46.0,85.0,43.0,53.0,51.0,69.0,24.0,29.0,2.0,147.0,159.0,9.0,5.0,67.0,4.0,6.0,
Opposition,Opposition,206,74,162,368,12,8.0,47.0,88.0,45.0,55.0,39.0,56.0,29.0,23.0,4.0,143.0,215.0,8.0,13.0,52.0,,9.0,
