Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
24,"Blurton, Ashley",24y 29d,19 (9-0-10 47.37%),4 (0.21),9 (4-0-5 44.44%),2 (0.22)
30,"Bourke, David",23y 84d,49 (28-0-21 57.14%),13 (0.27),←,
11,"Bowden, Joel",20y 286d,38 (22-0-16 57.89%),43 (1.13),←,
17,"Broderick, Paul",29y 90d,206 (99-1-106 48.30%),144 (0.70),113 (60-1-52 53.54%),64 (0.57)
9,"Campbell, Wayne",26y 192d,163 (75-1-87 46.32%),97 (0.60),←,
6,"Chaffey, Mark",21y 332d,24 (10-0-14 41.67%),5 (0.21),←,
10,"Daffy, Nick",25y 327d,113 (61-1-51 54.42%),147 (1.30),←,
7,"Dragicevic, Marc",18y 4d,1 (1-0-0 100.00%),1 (1.00),←,
2,"Gaspar, Darren",22y 318d,85 (40-0-45 47.06%),7 (0.08),64 (33-0-31 51.56%),6 (0.09)
1,"Hilton, Rory",19y 353d,11 (4-0-7 36.36%),3 (0.27),2 (1-0-1 50.00%),
16,"Holland, Ben",21y 328d,45 (24-0-21 53.33%),49 (1.09),←,
23,"James, Aaron",22y 154d,32 (13-2-17 43.75%),14 (0.44),9 (4-0-5 44.44%),8 (0.89)
3,"Kellaway, Duncan",26y 45d,111 (57-1-53 51.80%),3 (0.03),←,
33,"Knights, Matthew",28y 180d,196 (79-0-117 40.31%),109 (0.56),←,
15,"McKee, Steven",20y 287d,9 (6-0-3 66.67%),,←,
28,"Moore, Ben",21y 273d,19 (12-0-7 63.16%),9 (0.47),←,
5,"Ottens, Brad",19y 68d,14 (8-0-6 57.14%),3 (0.21),←,
13,"Powell, Robert",23y 15d,41 (23-0-18 56.10%),47 (1.15),←,
12,"Richardson, Matthew",24y 15d,101 (50-0-51 49.50%),311 (3.08),←,
4,"Rogers, Matthew",25y 129d,100 (54-1-45 54.50%),73 (0.73),←,
35,"Rombotis, John",22y 172d,42 (7-0-35 16.67%),23 (0.55),7 (3-0-4 42.86%),2 (0.29)
41,"Turner, Scott",28y 307d,137 (57-0-80 41.61%),32 (0.23),←,
Totals,Totals,23y 181d,1556 (739-7-810 47.49%),1137 (0.73),,
C,"Gieschen, Jeff",42y 193d,29 (17-0-12 58.62%),,←,
