Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",22y 243d,36 (23-1-12 65.28%),6 (0.17),2 (2-0-0 100.00%),
30,"Bourke, David",23y 133d,55 (31-0-24 56.36%),13 (0.24),←,
11,"Bowden, Joel",20y 335d,45 (25-0-20 55.56%),50 (1.11),←,
17,"Broderick, Paul",29y 139d,212 (102-1-109 48.35%),145 (0.68),119 (63-1-55 53.36%),65 (0.55)
9,"Campbell, Wayne",26y 241d,170 (78-1-91 46.18%),103 (0.61),←,
10,"Daffy, Nick",26y 11d,120 (64-1-55 53.75%),156 (1.30),←,
25,"Gale, Brendon",30y 308d,189 (81-1-107 43.12%),178 (0.94),←,
2,"Gaspar, Darren",23y 2d,92 (43-0-49 46.74%),7 (0.08),71 (36-0-35 50.70%),6 (0.08)
20,"Harrison, Ben",24y 125d,49 (26-0-23 53.06%),31 (0.63),47 (24-0-23 51.06%),31 (0.66)
1,"Hilton, Rory",20y 37d,14 (6-0-8 42.86%),6 (0.43),5 (3-0-2 60.00%),3 (0.60)
16,"Holland, Ben",22y 12d,52 (27-0-25 51.92%),66 (1.27),←,
43,"Hollands, Ben",21y 130d,4 (2-0-2 50.00%),3 (0.75),←,
39,"Kellaway, Andrew",23y 180d,21 (11-0-10 52.38%),,←,
3,"Kellaway, Duncan",26y 94d,118 (60-1-57 51.27%),4 (0.03),←,
33,"Knights, Matthew",28y 229d,203 (82-0-121 40.39%),112 (0.55),←,
5,"Ottens, Brad",19y 117d,21 (11-0-10 52.38%),12 (0.57),←,
13,"Powell, Robert",23y 64d,46 (26-0-20 56.52%),49 (1.07),←,
40,"Proctor, Lionel",19y 176d,6 (5-0-1 83.33%),1 (0.17),←,
12,"Richardson, Matthew",24y 64d,108 (53-0-55 49.07%),334 (3.09),←,
4,"Rogers, Matthew",25y 178d,107 (57-1-49 53.74%),76 (0.71),←,
26,"Sampson, Clay",23y 87d,42 (23-0-19 54.76%),19 (0.45),5 (2-0-3 40.00%),2 (0.40)
41,"Turner, Scott",28y 356d,141 (60-0-81 42.55%),33 (0.23),←,
Totals,Totals,24y 82d,1851 (896-7-948 48.41%),1404 (0.76),,
C,"Gieschen, Jeff",42y 242d,36 (20-0-16 55.56%),,←,
