Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
31,"Chambers, Paul",21y 299d,20 (7-0-13 35.00%),3 (0.15),←,
35,"Chapman, Paul",22y 164d,55 (22-1-32 40.91%),46 (0.84),←,
11,"Corey, Joel",22y 60d,65 (26-1-38 40.77%),20 (0.31),←,
16,"Gardiner, Charlie",21y 47d,14 (7-0-7 50.00%),6 (0.43),←,
7,"Graham, Ben",30y 167d,198 (106-2-90 54.04%),113 (0.57),←,
2,"Harley, Tom",25y 274d,95 (45-2-48 48.42%),7 (0.07),94 (44-2-48 47.87%),6 (0.06)
8,"Haynes, David",22y 312d,50 (21-2-27 44.00%),45 (0.90),4 (1-0-3 25.00%),2 (0.50)
41,"Hunt, Josh",22y 34d,19 (8-0-11 42.11%),1 (0.05),←,
28,"Johnson, David",22y 172d,15 (3-0-12 20.00%),3 (0.20),←,
9,"Kelly, James",20y 110d,37 (13-1-23 36.49%),18 (0.49),←,
18,"Kingsley, Kent",25y 204d,69 (34-0-35 49.28%),130 (1.88),57 (23-0-34 40.35%),120 (2.11)
45,"Ling, Cameron",23y 50d,69 (30-2-37 44.93%),27 (0.39),←,
4,"Mackie, Andrew",19y 254d,2 (1-0-1 50.00%),2 (1.00),←,
21,"Mooney, Cameron",24y 204d,65 (32-1-32 50.00%),51 (0.78),54 (22-1-31 41.67%),49 (0.91)
22,"Playfair, Henry",21y 86d,10 (3-1-6 35.00%),6 (0.60),←,
34,"Rahilly, James",24y 307d,82 (31-2-49 39.02%),11 (0.13),←,
15,"Riccardi, Peter",31y 122d,243 (133-3-107 55.35%),255 (1.05),←,
33,"Rooke, Max",22y 120d,37 (13-1-23 36.49%),4 (0.11),←,
27,"Sanderson, Brenton",30y 50d,183 (87-3-93 48.36%),32 (0.17),173 (85-3-85 50.00%),27 (0.16)
30,"Scarlett, Matthew",24y 317d,95 (44-1-50 46.84%),8 (0.08),←,
10,"Tenace, Kane",18y 288d,3 (1-0-2 33.33%),2 (0.67),←,
40,"Wojcinski, David",23y 212d,57 (25-1-31 44.74%),13 (0.23),←,
Totals,Totals,23y 258d,1483 (692-24-767 46.66%),803 (0.54),,
C,"Thompson, Mark",40y 150d,93 (40-2-51 44.09%),,←,
