Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
31,"Banner, Mitchell",20y 42d,7 (2-0-5 28.57%),3 (0.43),←,
5,"Broadbent, Matthew",19y 350d,8 (1-0-7 12.50%),3 (0.38),←,
20,"Brogan, Dean",31y 215d,156 (91-1-64 58.65%),47 (0.30),←,
2,"Carr, Josh",30y 79d,206 (124-1-81 60.44%),109 (0.53),123 (84-1-38 68.70%),65 (0.53)
1,"Cassisi, Domenic",27y 298d,165 (88-1-76 53.64%),65 (0.39),←,
30,"Chaplin, Troy",24y 144d,95 (42-1-52 44.74%),9 (0.09),←,
18,"Cornes, Kane",27y 193d,200 (110-1-89 55.25%),80 (0.40),←,
41,"Davenport, Jason",24y 316d,22 (8-0-14 36.36%),23 (1.05),←,
33,"Ebert, Brett",26y 241d,133 (62-1-70 46.99%),200 (1.50),←,
38,"Harding, Scott",24y 28d,50 (27-3-20 57.00%),15 (0.30),2 (1-0-1 50.00%),
45,"Hitchcock, Cameron",20y 14d,12 (2-0-10 16.67%),15 (1.25),←,
44,"Logan, Tom",25y 15d,68 (25-0-43 36.76%),17 (0.25),65 (25-0-40 38.46%),17 (0.26)
4,"Motlop, Daniel",28y 123d,117 (48-1-68 41.45%),192 (1.64),70 (28-0-42 40.00%),139 (1.99)
22,"Nash, Jay",24y 208d,49 (17-1-31 35.71%),10 (0.20),6 (0-0-6 0.00%),
6,"Pearce, Danyle",24y 101d,109 (47-0-62 43.12%),64 (0.59),←,
15,"Rodan, David",26y 282d,144 (54-0-90 37.50%),112 (0.78),79 (35-0-44 44.30%),69 (0.87)
3,"Salopek, Steven",25y 26d,109 (53-0-56 48.62%),50 (0.46),←,
19,"Salter, Nick",22y 352d,11 (2-0-9 18.18%),12 (1.09),←,
28,"Schulz, Jay",25y 90d,81 (28-2-51 35.80%),77 (0.95),10 (4-0-6 40.00%),19 (1.90)
14,"Stewart, Paul",23y 7d,33 (10-0-23 30.30%),1 (0.03),←,
12,"Trengove, Jackson",19y 257d,14 (3-0-11 21.43%),3 (0.21),←,
39,"Westhoff, Justin",23y 289d,63 (28-0-35 44.44%),85 (1.35),←,
Totals,Totals,24y 300d,1852 (872-13-967 47.08%),1192 (0.64),,
C,"Primus, Matthew",35y 186d,1 (0-0-1 0.00%),,←,
