Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",24y 256d,37 (16-1-20 44.59%),20 (0.54),←,
12,"Baguley, Mark",28y 359d,79 (33-1-45 42.41%),2 (0.03),←,
24,"Bird, Craig",27y 114d,142 (85-2-55 60.56%),57 (0.40),5 (0-0-5 0.00%),1 (0.20)
28,"Brown, Mitch",25y 260d,23 (14-0-9 60.87%),16 (0.70),8 (1-0-7 12.50%),7 (0.88)
17,"Cooney, Adam",30y 227d,238 (108-2-128 45.80%),198 (0.83),19 (4-0-15 21.05%),12 (0.63)
51,"Crowley, Ryan",32y 70d,194 (105-1-88 54.38%),117 (0.60),6 (1-0-5 16.67%),1 (0.17)
6,"Daniher, Joe",22y 71d,56 (21-1-34 38.39%),74 (1.32),←,
49,"Dea, Matt",24y 214d,39 (14-1-24 37.18%),1 (0.03),8 (1-0-7 12.50%),
13,"Fantasia, Orazio",20y 243d,15 (3-1-11 23.33%),9 (0.60),←,
9,"Goddard, Brendon",30y 360d,277 (158-4-115 57.76%),150 (0.54),72 (32-1-39 45.14%),46 (0.64)
55,"Grima, Nathan",30y 283d,88 (47-1-40 53.98%),1 (0.01),2 (0-0-2 0.00%),
36,"Hartley, Michael",22y 342d,7 (1-0-6 14.29%),1 (0.14),←,
47,"Kelly, James",32y 137d,281 (186-1-94 66.37%),89 (0.32),8 (1-0-7 12.50%),1 (0.13)
30,"Langford, Kyle",19y 165d,15 (3-0-12 20.00%),8 (0.53),←,
22,"Leuenberger, Matthew",27y 342d,116 (36-1-79 31.47%),27 (0.23),8 (1-0-7 12.50%),
43,"McDonald-Tipungwuti, Anthony",23y 22d,8 (1-0-7 12.50%),,←,
45,"McKenna, Conor",20y 47d,5 (1-0-4 20.00%),2 (0.40),←,
7,"Merrett, Zach",20y 224d,45 (17-1-27 38.89%),19 (0.42),←,
3,"Parish, Darcy",18y 294d,7 (1-0-6 14.29%),3 (0.43),←,
50,"Polkinghorne, James",27y 114d,97 (36-1-60 37.63%),54 (0.56),3 (0-0-3 0.00%),1 (0.33)
27,"Redman, Mason",18y 262d,2 (0-0-2 0.00%),1 (0.50),←,
11,"Zaharakis, David",26y 83d,134 (62-2-70 47.01%),101 (0.75),←,
Totals,Totals,25y 104d,1905 (948-21-936 49.76%),950 (0.50),,
C,"Worsfold, John",47y 232d,289 (150-2-137 52.25%),,8 (1-0-7 12.50%),
