West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",8,2,8.0,16,,,,1.0,,,,,,1.0,,,,,,,,,
35,"Cousins, Ben",8,3,3.0,11,3.0,,,1.0,,,,,,,,,,,,,,,
29,"Donnelly, Andrew",12,11,6.0,18,4.0,,,,,,,,1.0,1.0,,,,,,,,,
18,"Evans, Tony",6,2,12.0,18,,,,1.0,,,,,1.0,,,,,,,,,,
7,"Gehrig, Fraser",7,6,6.0,13,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,
1,"Heady, Brett",17,5,5.0,22,,,,1.0,,,,,3.0,1.0,,,,,,,,,
31,"Heatley, Jason",7,4,3.0,10,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
2,"Kemp, Dean",10,4,8.0,18,,,,2.0,,,,,1.0,,,,,,,,,,
28,"Lewis, Chris",9,7,9.0,18,,1.0,,,,,,,1.0,,,,,,,,,,
5,"Lovell, Andy",9,4,7.0,16,,,,1.0,,,,,,,,,,,,,,,
9,"Lyle, Brayden",4,1,6.0,10,,,,,,,,,,,,,,,,,,,
3,"Mainwaring, Chris",20,6,6.0,26,1.0,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
30,"Matera, Peter",12,8,7.0,19,,,,5.0,,,,,2.0,2.0,,,,,,,,,
11,"McIntosh, Ashley",8,4,3.0,11,,,2.0,1.0,,,,,1.0,2.0,,,,,,,,,
17,"McKenna, Guy",12,6,9.0,21,,,,4.0,,,,,4.0,1.0,3.0,,,,,,,,
8,"Metropolis, Daniel",8,5,6.0,14,,,,4.0,,,,,1.0,1.0,,,,,,,,,
42,"Morrison, Chad",9,3,2.0,11,2.0,1.0,,,,,,,,,,,,,,,,,
21,"Schofield, Jarrad",17,6,10.0,27,4.0,,,2.0,,,,,,,1.0,,,,,,,,
4,"Sumich, Peter",13,9,,13,6.0,2.0,,,,,,,,2.0,,,,,,,,,
50,"Turnbull, Ryan",7,1,5.0,12,,,5.0,,,,,,,,,,,,,,,,
39,"Waterman, Chris",13,5,8.0,21,,,,1.0,,,,,1.0,,,,,,,,,,
Totals,Totals,216,102,129.0,345,24.0,7.0,9.0,28.0,,,,,19.0,13.0,6.0,,,,,,,,
Opposition,Opposition,185,72,126.0,311,11.0,12.0,24.0,25.0,,,,,13.0,19.0,,,,,,,,,
