Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",23y 38d,71 (40-1-30 57.04%),27 (0.38),37 (16-1-20 44.59%),7 (0.19)
3,"Breuer, Shayne",25y 340d,107 (62-3-42 59.35%),100 (0.93),36 (16-2-18 47.22%),23 (0.64)
26,"Burgoyne, Peter",20y 199d,23 (9-1-13 41.30%),18 (0.78),←,
7,"Chalmers, Brett",25y 115d,57 (22-1-34 39.47%),12 (0.21),7 (2-0-5 28.57%),4 (0.57)
6,"Cummings, Scott",24y 210d,77 (40-4-33 54.55%),185 (2.40),37 (15-2-20 43.24%),102 (2.76)
37,"Dew, Stuart",18y 363d,14 (4-1-9 32.14%),7 (0.50),←,
19,"Dickie, Donald",26y 100d,39 (16-2-21 43.59%),14 (0.36),←,
11,"Eagleton, Nathan",19y 279d,38 (16-2-20 44.74%),32 (0.84),←,
10,"Francou, Josh",24y 9d,42 (18-2-22 45.24%),27 (0.64),←,
18,"Harwood, Mark",20y 130d,4 (0-1-3 12.50%),,←,
12,"Heaver, Brent",27y 62d,90 (59-1-30 66.11%),129 (1.43),14 (6-0-8 42.86%),11 (0.79)
38,"James, Roger",22y 299d,21 (9-1-11 45.24%),7 (0.33),←,
29,"Kingsley, Adam",22y 361d,32 (15-1-16 48.44%),12 (0.38),←,
20,"Lade, Brendon",22y 37d,42 (18-2-22 45.24%),33 (0.79),←,
22,"Lockwood, Bowen",20y 46d,28 (12-1-15 44.64%),21 (0.75),←,
9,"Lyle, Brayden",25y 163d,66 (31-2-33 48.48%),10 (0.15),40 (17-2-21 45.00%),5 (0.13)
33,"Mead, Darren",27y 140d,42 (18-2-22 45.24%),3 (0.07),←,
14,"Paxman, Stephen",27y 255d,140 (39-1-100 28.21%),20 (0.14),38 (17-1-20 46.05%),2 (0.05)
2,"Primus, Matthew",23y 216d,58 (18-2-38 32.76%),15 (0.26),38 (17-2-19 47.37%),10 (0.26)
36,"Stevens, Nick",18y 225d,15 (6-1-8 43.33%),12 (0.80),←,
16,"Tredrea, Warren",19y 235d,16 (7-0-9 43.75%),27 (1.69),←,
15,"Wilson, Michael",21y 268d,41 (18-2-21 46.34%),21 (0.51),←,
Totals,Totals,23y 36d,1063 (477-34-552 44.87%),732 (0.69),,
C,"Cahill, John",58y 111d,89 (45-2-42 51.69%),,42 (18-2-22 45.24%),
