Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
47,"Ambrose, Patrick",22y 257d,4 (2-0-2 50.00%),3 (0.75),←,
43,"Aylett, Kurt",22y 44d,3 (1-0-2 33.33%),,2 (1-0-1 50.00%),
12,"Baguley, Mark",26y 360d,37 (18-0-19 48.65%),2 (0.05),←,
2,"Bellchambers, Tom",24y 311d,62 (25-1-36 41.13%),49 (0.79),←,
22,"Carlisle, Jake",22y 227d,58 (29-0-29 50.00%),19 (0.33),←,
6,"Daniher, Joe",20y 73d,14 (7-0-7 50.00%),11 (0.79),←,
15,"Dempsey, Courtenay",26y 261d,92 (42-2-48 46.74%),25 (0.27),←,
31,"Fletcher, Dustin",39y 9d,386 (226-5-155 59.20%),69 (0.18),←,
9,"Goddard, Brendon",28y 361d,234 (144-3-87 62.18%),130 (0.56),29 (18-0-11 62.07%),26 (0.90)
21,"Heppell, Dyson",22y 2d,71 (37-1-33 52.82%),16 (0.23),←,
1,"Hibberd, Michael",24y 133d,53 (29-0-24 54.72%),6 (0.11),←,
39,"Hocking, Heath",26y 140d,105 (50-2-53 48.57%),36 (0.34),←,
26,"Hooker, Cale",25y 215d,97 (44-1-52 45.88%),7 (0.07),←,
18,"Hurley, Michael",23y 349d,88 (43-2-43 50.00%),99 (1.13),←,
17,"Melksham, Jake",22y 260d,87 (41-1-45 47.70%),47 (0.54),←,
20,"Merrett, Jackson",21y 78d,23 (15-0-8 65.22%),9 (0.39),←,
27,"Merrett, Zach",18y 225d,6 (3-0-3 50.00%),3 (0.50),←,
23,"Myers, David",24y 320d,70 (35-0-35 50.00%),22 (0.31),←,
30,"Ryder, Paddy",26y 63d,156 (71-3-82 46.47%),103 (0.66),←,
5,"Stanton, Brent",28y 15d,212 (90-3-119 43.16%),140 (0.66),←,
4,"Watson, Jobe",29y 97d,182 (79-3-100 44.23%),102 (0.56),←,
11,"Zaharakis, David",24y 84d,96 (48-1-47 50.52%),76 (0.79),←,
Totals,Totals,25y 27d,2136 (1079-28-1029 50.51%),974 (0.46),,
C,"Thompson, Mark",50y 178d,269 (165-3-101 61.90%),,9 (4-0-5 44.44%),
