Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",10,6,7,17,,,,1.0,4.0,1.0,,2.0,2.0,,,7.0,10.0,2.0,,6.0,,,89.0
29,"Bolton, Shai",14,6,15,29,1,,,6.0,2.0,5.0,4.0,5.0,1.0,2.0,3.0,8.0,19.0,,,4.0,2.0,1.0,86.0
35,"Broad, Nathan",8,5,12,20,,,,1.0,4.0,2.0,,2.0,,,,4.0,15.0,,,3.0,2.0,,90.0
11,"Castagna, Jason",10,4,7,17,2,2.0,,2.0,,4.0,1.0,3.0,,1.0,,5.0,14.0,,2.0,2.0,2.0,,81.0
41,"Chol, Mabior",6,1,4,10,1,1.0,8.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,,4.0,6.0,,1.0,4.0,,1.0,48.0
9,"Cotchin, Trent",9,3,11,20,,,,9.0,3.0,3.0,4.0,,1.0,,,9.0,13.0,,,2.0,,,85.0
10,"Edwards, Shane",7,1,9,16,1,1.0,,1.0,2.0,4.0,3.0,6.0,1.0,5.0,,7.0,6.0,,,1.0,,2.0,73.0
43,"Eggmolesse-Smith, Derek",8,2,8,16,,,,1.0,2.0,,,2.0,1.0,1.0,,3.0,13.0,,,,,,77.0
5,"Ellis, Brandon",18,4,11,29,,2.0,,4.0,4.0,4.0,4.0,3.0,1.0,1.0,,12.0,19.0,,,5.0,,1.0,94.0
2,"Grimes, Dylan",7,4,8,15,,,,1.0,5.0,1.0,,1.0,1.0,,,7.0,6.0,1.0,,3.0,,,93.0
14,"Houli, Bachar",20,8,10,30,,,,3.0,3.0,5.0,,5.0,,1.0,,4.0,22.0,,,5.0,6.0,,83.0
23,"Lambert, Kane",10,6,9,19,3,2.0,,3.0,,2.0,4.0,2.0,,1.0,1.0,4.0,15.0,,3.0,,,,85.0
19,"Lynch, Tom",9,4,9,18,3,,,1.0,,4.0,,3.0,3.0,1.0,,13.0,4.0,2.0,2.0,2.0,,1.0,98.0
4,"Martin, Dustin",15,3,10,25,,1.0,,2.0,,5.0,4.0,3.0,,,,3.0,18.0,,,,,1.0,84.0
33,"McIntosh, Kamdyn",9,2,3,12,,,,1.0,,4.0,1.0,2.0,,,,5.0,7.0,,,3.0,,,84.0
3,"Prestia, Dion",11,3,13,24,,,,4.0,5.0,2.0,5.0,3.0,,1.0,,9.0,15.0,,,2.0,,,80.0
8,"Riewoldt, Jack",9,3,1,10,1,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,,7.0,6.0,1.0,2.0,2.0,,2.0,83.0
17,"Rioli, Daniel",8,6,10,18,,1.0,,3.0,,4.0,1.0,1.0,1.0,1.0,,2.0,13.0,,1.0,,,,70.0
15,"Short, Jayden",11,1,5,16,,,,6.0,6.0,,,1.0,,1.0,,,14.0,,,3.0,2.0,,88.0
47,"Soldo, Ivan",5,1,3,8,,2.0,25.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,,4.0,3.0,,,3.0,,,62.0
44,"Stack, Sydney",10,4,8,18,1,1.0,,3.0,1.0,1.0,,2.0,4.0,,,4.0,14.0,,,,1.0,,86.0
1,"Vlastuin, Nick",13,7,5,18,,,,1.0,5.0,3.0,,1.0,2.0,,,8.0,9.0,1.0,,7.0,1.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,84,178,405,13,16.0,33.0,63.0,50.0,59.0,34.0,55.0,21.0,19.0,4.0,129.0,261.0,7.0,11.0,57.0,16.0,9.0,
Opposition,Opposition,230,95,166,396,9,13.0,45.0,44.0,45.0,60.0,42.0,59.0,19.0,21.0,2.0,153.0,233.0,10.0,8.0,44.0,3.0,5.0,
