Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Binns, Jaxon",14,3,,14,,,,1.0,2.0,4.0,1.0,2.0,1.0,,,3.0,10.0,,,2.0,,1.0,85.0
37 ↑,"Boyd, Jordan",4,2,2,6,,,,1.0,2.0,2.0,,1.0,1.0,,,,6.0,,,,1.0,1.0,37.0
32,"Carroll, Matt",6,2,2,8,,,,3.0,,2.0,,1.0,,,,1.0,6.0,,,1.0,,,71.0
5,"Cerra, Adam",13,4,21,34,,,,7.0,2.0,6.0,2.0,7.0,3.0,1.0,1.0,20.0,16.0,,,4.0,,,76.0
9,"Cripps, Patrick",12,1,14,26,2,,,7.0,,5.0,7.0,7.0,3.0,2.0,,19.0,5.0,1.0,,2.0,,1.0,87.0
30,"Curnow, Charlie",14,9,1,15,3,1.0,,1.0,,6.0,,7.0,2.0,4.0,,3.0,11.0,,5.0,3.0,,,92.0
19,"Durdin, Corey",6,,6,12,1,,,1.0,1.0,2.0,1.0,2.0,1.0,,,8.0,4.0,,,,,1.0,70.0
44,"Evans, Francis",10,3,2,12,,2.0,,3.0,,2.0,1.0,1.0,2.0,,,7.0,4.0,1.0,2.0,2.0,1.0,,81.0
26,"Haynes, Nick",11,6,7,18,,,,1.0,7.0,,2.0,,,,,7.0,9.0,,,8.0,,,90.0
29,"Hewett, George",9,3,18,27,,,,6.0,1.0,3.0,7.0,2.0,1.0,1.0,,14.0,14.0,,,1.0,1.0,1.0,83.0
20,"Hollands, Elijah",11,4,9,20,,,,4.0,3.0,1.0,,5.0,,1.0,,4.0,15.0,,,,,,84.0
4,"Hollands, Oliver",14,5,5,19,,,,2.0,5.0,5.0,,6.0,,2.0,,5.0,14.0,,,2.0,,,81.0
36,"Lord, Cooper",12,4,7,19,,,,3.0,,5.0,,1.0,,1.0,,3.0,16.0,,,,,,69.0
11,"McGovern, Mitch",14,3,6,20,,,,1.0,5.0,1.0,,4.0,1.0,,,4.0,11.0,,,5.0,1.0,,85.0
10,"McKay, Harry",11,7,5,16,2,1.0,3.0,4.0,,2.0,3.0,7.0,1.0,3.0,,9.0,9.0,2.0,3.0,3.0,,,84.0
3,"Motlop, Jesse",4,,3,7,,,,4.0,,2.0,2.0,2.0,1.0,1.0,,4.0,4.0,,,1.0,,,84.0
27,"Pittonet, Marc",9,3,3,12,,,24.0,7.0,,2.0,7.0,4.0,2.0,3.0,,10.0,2.0,2.0,,4.0,,1.0,81.0
42,"Saad, Adam",14,1,7,21,,,,3.0,5.0,,1.0,4.0,,,,7.0,10.0,,,2.0,1.0,,84.0
1 ↓,"Silvagni, Jack",3,3,2,5,,,,1.0,,1.0,,,2.0,,,2.0,3.0,,,6.0,,,43.0
18,"Walsh, Sam",8,2,11,19,1,,,7.0,3.0,2.0,2.0,3.0,1.0,2.0,,9.0,11.0,,,,,,85.0
23,"Weitering, Jacob",12,4,1,13,,,,1.0,6.0,,,,,,,2.0,9.0,,,6.0,,,100.0
38,"White, Will",3,,3,6,,,,1.0,,,,2.0,,1.0,,3.0,2.0,,,,,,65.0
33,"Young, Lewis",4,1,5,9,,,1.0,2.0,,1.0,,2.0,,,,3.0,7.0,,,5.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,70,140,358,9,8.0,28.0,71.0,42.0,54.0,36.0,70.0,22.0,22.0,1.0,147.0,198.0,6.0,10.0,57.0,5.0,7.0,
Opposition,Opposition,212,54,159,371,11,12.0,52.0,67.0,43.0,53.0,45.0,66.0,22.0,22.0,5.0,158.0,196.0,4.0,6.0,55.0,4.0,6.0,
