Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Astbury, David",9,5,12,21,,1.0,,1.0,,,,1.0,1.0,1.0,,5.0,16.0,,,2.0,3.0,,89.0
24,"Collins, Andrew",8,4,3,11,3,,,6.0,,2.0,1.0,5.0,1.0,1.0,,10.0,1.0,3.0,3.0,1.0,,1.0,72.0
19,"Connors, Daniel",18,10,8,26,,,,4.0,4.0,2.0,1.0,,,,,5.0,20.0,,,2.0,,,81.0
9,"Cotchin, Trent",8,2,9,17,,,1.0,5.0,1.0,3.0,7.0,,1.0,,,10.0,7.0,,,1.0,,,83.0
32,"Cousins, Ben",5,1,16,21,,,,2.0,1.0,,6.0,2.0,2.0,,,10.0,11.0,,,1.0,,,75.0
3,"Deledio, Brett",14,4,14,28,,1.0,,3.0,2.0,1.0,,4.0,,,,8.0,20.0,2.0,,2.0,,,85.0
10,"Edwards, Shane",11,1,6,17,,,,2.0,2.0,3.0,5.0,1.0,1.0,1.0,,7.0,8.0,,,4.0,,,83.0
15,"Farmer, Mitch",5,2,9,14,1,1.0,,3.0,1.0,2.0,,1.0,,1.0,,5.0,9.0,1.0,,3.0,4.0,,75.0
25,"Graham, Angus",5,4,5,10,,,19.0,3.0,,2.0,2.0,1.0,,1.0,,6.0,5.0,2.0,,2.0,,,65.0
38,"Griffiths, Ben",3,1,3,6,1,,,4.0,,2.0,,1.0,2.0,,,5.0,1.0,1.0,1.0,,,2.0,88.0
23,"Jackson, Daniel",14,3,6,20,,,,13.0,2.0,4.0,7.0,5.0,3.0,2.0,,9.0,10.0,1.0,,2.0,,,83.0
28,"King, Jake",2,1,6,8,,,1.0,8.0,1.0,3.0,,3.0,2.0,2.0,,5.0,4.0,,,1.0,,1.0,86.0
36,"Martin, Dustin",13,6,5,18,1,,,7.0,,4.0,2.0,2.0,1.0,2.0,,6.0,13.0,,,1.0,,,81.0
40,"Moore, Kelvin",13,7,7,20,,,,3.0,1.0,3.0,,1.0,,,,3.0,17.0,1.0,,2.0,3.0,1.0,97.0
47,"Nason, Ben",9,3,2,11,1,,,2.0,1.0,2.0,,1.0,1.0,1.0,,4.0,6.0,,,3.0,2.0,1.0,80.0
17,"Newman, Chris",18,7,2,20,2,,,3.0,5.0,3.0,1.0,2.0,1.0,1.0,,5.0,14.0,1.0,,,3.0,1.0,82.0
8,"Riewoldt, Jack",12,7,,12,5,1.0,2.0,2.0,,2.0,,2.0,,2.0,2.0,7.0,2.0,5.0,6.0,2.0,,1.0,100.0
30,"Tambling, Richard",6,5,6,12,,,,2.0,,1.0,,2.0,,1.0,,2.0,10.0,,,1.0,,,74.0
2,"Thursfield, Will",8,10,11,19,,,,4.0,3.0,1.0,,,1.0,,,4.0,15.0,,,9.0,2.0,,94.0
21,"Tuck, Shane",8,1,11,19,,,,9.0,1.0,1.0,5.0,1.0,,,,8.0,11.0,,,3.0,,,89.0
29,"Vickery, Ty",2,2,4,6,,,7.0,1.0,,1.0,1.0,,1.0,,,2.0,4.0,,,2.0,,,50.0
35,"White, Matt",6,2,3,9,,,,3.0,,2.0,,1.0,,1.0,,5.0,4.0,,,3.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,88,148,345,14,5.0,30.0,90.0,25.0,44.0,38.0,36.0,18.0,17.0,2.0,131.0,208.0,17.0,10.0,47.0,17.0,8.0,
Opposition,Opposition,193,97,163,356,12,13.0,46.0,81.0,28.0,42.0,33.0,44.0,17.0,18.0,4.0,135.0,218.0,16.0,18.0,40.0,14.0,10.0,
