Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",25y 269d,3 (2-0-1 66.67%),2 (0.67),←,
17,"Chick, Daniel",23y 59d,66 (28-1-37 43.18%),74 (1.12),←,
23,"Collica, Michael",21y 275d,3 (2-0-1 66.67%),1 (0.33),←,
9,"Crawford, Shane",24y 213d,117 (56-1-60 48.29%),88 (0.75),←,
24,"Croad, Trent",19y 32d,20 (9-0-11 45.00%),5 (0.25),←,
19,"Dixon, Ben",21y 300d,35 (16-0-19 45.71%),49 (1.40),←,
34,"Graham, Mark",26y 28d,103 (46-1-56 45.15%),35 (0.34),←,
5,"Harford, Daniel",22y 22d,77 (32-0-45 41.56%),30 (0.39),←,
13,"Hassall, Jon",25y 239d,85 (34-2-49 41.18%),15 (0.18),35 (15-0-20 42.86%),3 (0.09)
3,"Hay, Jonathan",19y 240d,24 (7-0-17 29.17%),3 (0.13),←,
2,"Holland, Nick",24y 255d,80 (33-1-46 41.88%),102 (1.27),←,
14,"Krummel, Brendan",26y 290d,62 (28-0-34 45.16%),39 (0.63),52 (22-0-30 42.31%),36 (0.69)
37,"Lekkas, Angelo",22y 285d,50 (19-0-31 38.00%),8 (0.16),←,
15,"Lord, Aaron",23y 263d,79 (41-1-37 52.53%),76 (0.96),47 (18-0-29 38.30%),57 (1.21)
7,"McCabe, Luke",22y 243d,53 (24-0-29 45.28%),3 (0.06),←,
12,"OFarrell, Brett",21y 97d,10 (7-0-3 70.00%),10 (1.00),2 (1-0-1 50.00%),1 (0.50)
4,"Salmon, Paul",34y 80d,271 (149-3-119 55.54%),535 (1.97),62 (26-1-35 42.74%),26 (0.42)
11,"Smith, Joel",21y 342d,60 (30-0-30 50.00%),52 (0.87),2 (1-0-1 50.00%),1 (0.50)
6,"Taylor, Richard",25y 270d,77 (33-1-43 43.51%),31 (0.40),←,
8,"Treleven, Craig",28y 300d,61 (27-1-33 45.08%),16 (0.26),←,
21,"Vandenberg, Richard",22y 86d,4 (2-0-2 50.00%),1 (0.25),←,
30,"Woods, Tony",29y 282d,117 (49-1-67 42.31%),24 (0.21),86 (33-1-52 38.95%),14 (0.16)
Totals,Totals,24y 104d,1457 (674-13-770 46.26%),1199 (0.82),,
C,"Judge, Ken",41y 85d,70 (29-1-40 42.14%),,←,
