Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Febey, Matthew",23y 299d,18 (8-0-10 44.44%),12 (0.67),←,
21,"Febey, Steven",23y 299d,98 (55-0-43 56.12%),16 (0.16),←,
24,"Gilbert, Phil",23y 211d,8 (4-0-4 50.00%),1 (0.13),←,
14,"Grinter, Rod",28y 19d,117 (63-1-53 54.27%),41 (0.35),←,
30,"Hopgood, Paul",19y 328d,7 (4-0-3 57.14%),1 (0.14),←,
13,"Jakovich, Allen",25y 85d,29 (15-0-14 51.72%),130 (4.48),←,
7,"Kowal, Darren",20y 361d,10 (5-0-5 50.00%),7 (0.70),←,
17,"Lovett, Brett",27y 25d,152 (87-1-64 57.57%),19 (0.13),←,
6,"Lovett, Glenn",23y 326d,57 (25-0-32 43.86%),31 (0.54),←,
3,"Lyon, Garry",25y 274d,138 (82-1-55 59.78%),189 (1.37),←,
38,"Neitz, David",18y 143d,10 (4-0-6 40.00%),12 (1.20),←,
29,"Obst, Andrew",28y 299d,62 (34-0-28 54.84%),32 (0.52),←,
15,"Robins, Haydn",20y 309d,18 (6-0-12 33.33%),1 (0.06),←,
41,"Rohde, Peter",28y 207d,131 (78-1-52 59.92%),15 (0.11),85 (44-1-40 52.35%),9 (0.11)
42,"Simister, Scott",20y 110d,1 (1-0-0 100.00%),1 (1.00),←,
18,"Stretch, Steven",29y 160d,156 (85-1-70 54.81%),62 (0.40),←,
11,"Stynes, Jim",27y 52d,143 (82-1-60 57.69%),95 (0.66),←,
2,"Tingay, Stephen",22y 305d,67 (38-0-29 56.72%),32 (0.48),←,
12,"Viney, Todd",27y 76d,108 (55-1-52 51.39%),49 (0.45),←,
8,"Yeats, Graeme",28y 266d,154 (84-1-69 54.87%),44 (0.29),←,
Totals,Totals,24y 262d,1484 (815-8-661 54.92%),790 (0.53),,
C,"Balme, Neil",41y 150d,10 (4-0-6 40.00%),,←,
