North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",21y 362d,10 (5-1-4 55.00%),7 (0.70),←,
4,"Anthony, Liam",22y 206d,12 (3-1-8 29.17%),1 (0.08),←,
28,"Bastinac, Ryan",18y 285d,2 (0-0-2 0.00%),,←,
33,"Campbell, Matt",23y 72d,49 (26-1-22 54.08%),53 (1.08),←,
11,"Firrito, Michael",26y 127d,129 (62-2-65 48.84%),23 (0.18),←,
22,"Goldstein, Todd",21y 276d,18 (8-1-9 47.22%),11 (0.61),←,
17,"Grima, Nathan",24y 241d,14 (4-1-9 32.14%),,←,
31,"Hale, David",25y 316d,119 (50-2-67 42.86%),107 (0.90),←,
6,"Hansen, Lachlan",21y 229d,31 (13-1-17 43.55%),13 (0.42),←,
29,"Harvey, Brent",31y 324d,281 (152-3-126 54.63%),322 (1.15),←,
21,"Jones, Corey",29y 36d,156 (72-2-82 46.79%),213 (1.37),←,
1,"McIntosh, Hamish",25y 211d,81 (32-2-47 40.74%),39 (0.48),←,
3,"Rawlings, Brady",28y 297d,203 (100-2-101 49.75%),59 (0.29),←,
15,"Ross, Ben",21y 194d,14 (5-0-9 35.71%),4 (0.29),←,
9,"Swallow, Andrew",22y 305d,64 (26-1-37 41.41%),29 (0.45),←,
12,"Thomas, Lindsay",22y 34d,56 (24-2-30 44.64%),66 (1.18),←,
16,"Thompson, Scott",23y 329d,30 (7-2-21 26.67%),,←,
14,"Urquhart, Gavin",21y 320d,34 (11-0-23 32.35%),,←,
5,"Warren, Ben",21y 51d,11 (3-0-8 27.27%),13 (1.18),←,
8,"Wells, Daniel",25y 59d,132 (65-2-65 50.00%),71 (0.54),←,
19,"Wright, Sam",19y 262d,6 (1-0-5 16.67%),2 (0.33),←,
7,"Ziebell, Jack",19y 34d,12 (4-0-8 33.33%),2 (0.17),←,
Totals,Totals,23y 224d,1464 (673-26-765 45.97%),1035 (0.71),,
C,"Scott, Brad",33y 335d,2 (0-0-2 0.00%),,←,
