Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 44d,86 (53-1-32 62.21%),6 (0.07),68 (46-1-21 68.38%),2 (0.03)
7,"Burgoyne, Peter",25y 207d,128 (72-2-54 57.03%),146 (1.14),←,
8,"Burgoyne, Shaun",20y 307d,38 (32-0-6 84.21%),59 (1.55),←,
9,"Carr, Josh",23y 117d,82 (58-1-23 71.34%),47 (0.57),←,
26,"Cochrane, Stuart",25y 35d,68 (37-0-31 54.41%),14 (0.21),18 (14-0-4 77.78%),3 (0.17)
12,"Cockatoo-Collins, Che",28y 172d,157 (98-3-56 63.38%),214 (1.36),72 (51-0-21 70.83%),105 (1.46)
35,"Cornes, Chad",23y 285d,95 (60-1-34 63.68%),104 (1.09),←,
18,"Cornes, Kane",20y 231d,40 (30-0-10 75.00%),15 (0.38),←,
17,"Dew, Stuart",24y 6d,110 (62-2-46 57.27%),171 (1.55),←,
34,"Guerra, Brent",21y 87d,64 (47-0-17 73.44%),38 (0.59),←,
11,"Hardwick, Damien",31y 6d,189 (129-1-59 68.52%),13 (0.07),36 (28-0-8 77.78%),
5,"Lade, Brendon",27y 45d,96 (54-2-40 57.29%),63 (0.66),←,
3,"Montgomery, Brett",30y 84d,145 (93-2-50 64.83%),88 (0.61),85 (53-1-31 62.94%),34 (0.40)
14,"Paxman, Stephen",32y 263d,236 (96-2-138 41.10%),38 (0.16),134 (74-2-58 55.97%),20 (0.15)
15,"Pickett, Byron",26y 13d,141 (91-0-50 64.54%),118 (0.84),21 (17-0-4 80.95%),37 (1.76)
27,"Poulton, Jared",26y 125d,73 (47-1-25 65.07%),16 (0.22),←,
6,"Schofield, Jarrad",28y 206d,165 (102-1-62 62.12%),111 (0.67),102 (63-1-38 62.25%),77 (0.75)
36,"Stevens, Nick",23y 233d,123 (72-2-49 59.35%),75 (0.61),←,
28,"Thurstans, Toby",23y 10d,9 (6-0-3 66.67%),4 (0.44),←,
16,"Tredrea, Warren",24y 243d,126 (74-1-51 59.13%),257 (2.04),←,
4,"Wanganeen, Gavin",30y 67d,253 (149-5-99 59.88%),163 (0.64),126 (76-2-48 61.11%),100 (0.79)
21,"Wilson, Michael",26y 276d,109 (55-3-51 51.83%),33 (0.30),←,
Totals,Totals,25y 355d,2533 (1517-30-986 59.89%),1793 (0.71),,
C,"Williams, Mark",45y 3d,114 (70-1-43 61.84%),,←,
