North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 28d,68 (34-1-33 50.74%),55 (0.81),←,
18,"Atley, Shaun",20y 233d,45 (23-0-22 51.11%),6 (0.13),←,
3,"Bastinac, Ryan",21y 316d,63 (34-0-29 53.97%),24 (0.38),←,
35,"Black, Aaron",22y 156d,6 (4-0-2 66.67%),8 (1.33),←,
10,"Cunnington, Ben",21y 308d,60 (30-0-30 50.00%),18 (0.30),←,
38,"Daw, Majak",22y 54d,3 (2-0-1 66.67%),2 (0.67),←,
11,"Firrito, Michael",29y 158d,199 (98-2-99 49.75%),28 (0.14),←,
43,"Gibson, Sam",26y 342d,19 (12-0-7 63.16%),9 (0.47),←,
22,"Goldstein, Todd",24y 307d,85 (43-1-41 51.18%),39 (0.46),←,
17,"Grima, Nathan",27y 272d,61 (32-1-28 53.28%),,←,
26,"Hine, Taylor",21y 100d,13 (4-0-9 30.77%),1 (0.08),4 (2-0-2 50.00%),
34,"Macmillan, Jamie",21y 223d,42 (24-0-18 57.14%),16 (0.38),←,
42,"McMahon, Scott",26y 336d,111 (57-1-53 51.80%),27 (0.24),←,
41,"Mullett, Aaron",21y 70d,15 (8-0-7 53.33%),6 (0.40),←,
20,"Petrie, Drew",30y 201d,228 (109-3-116 48.46%),274 (1.20),←,
28,"Sierakowski, Will",22y 282d,1 (1-0-0 100.00%),,←,
9,"Swallow, Andrew",25y 336d,135 (63-1-71 47.04%),65 (0.48),←,
12,"Thomas, Lindsay",25y 65d,116 (53-2-61 46.55%),174 (1.50),←,
16,"Thompson, Scott",26y 360d,99 (43-2-54 44.44%),4 (0.04),←,
8,"Wells, Daniel",28y 90d,196 (99-2-95 51.02%),121 (0.62),←,
19,"Wright, Sam",22y 293d,58 (29-0-29 50.00%),48 (0.83),←,
7,"Ziebell, Jack",22y 65d,68 (31-0-37 45.59%),22 (0.32),←,
Totals,Totals,24y 176d,1691 (833-16-842 49.26%),947 (0.56),,
C,"Scott, Brad",37y 1d,73 (37-0-36 50.68%),,←,
