Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
30,"Brand, Kaiden",25y 20d,40 (25-1-14 63.75%),,←,
22,"Breust, Luke",28y 168d,191 (138-1-52 72.51%),369 (1.93),←,
46,"Cousins, James",21y 40d,13 (6-0-7 46.15%),6 (0.46),←,
19,"Gunston, Jack",27y 194d,178 (120-1-57 67.70%),346 (1.94),164 (115-1-48 70.43%),326 (1.99)
15,"Hardwick, Blake",22y 82d,50 (29-1-20 59.00%),3 (0.06),←,
31,"Henderson, Ricky",30y 229d,136 (69-1-66 51.10%),73 (0.54),46 (23-1-22 51.09%),30 (0.65)
17,"Howe, Daniel",23y 145d,53 (34-1-18 65.09%),10 (0.19),←,
4,"Impey, Jarman",23y 293d,105 (58-0-47 55.24%),44 (0.42),30 (18-0-12 60.00%),10 (0.33)
8,"Lewis, Mitch",20y 196d,4 (1-0-3 25.00%),2 (0.50),←,
7,"McEvoy, Ben",29y 291d,193 (113-3-77 59.33%),82 (0.42),102 (62-1-39 61.27%),55 (0.54)
23,"OBrien, Tim",25y 31d,47 (31-1-15 67.02%),37 (0.79),←,
10,"OMeara, Jaeger",25y 64d,76 (36-0-40 47.37%),49 (0.64),32 (18-0-14 56.25%),22 (0.69)
28,"Puopolo, Paul",31y 147d,174 (126-0-48 72.41%),176 (1.01),←,
2,"Roughead, Jarryd",32y 95d,280 (175-2-103 62.86%),570 (2.04),←,
35,"Scrimshaw, Jack",20y 236d,10 (3-0-7 30.00%),,6 (3-0-3 50.00%),
21,"Scully, Tom",27y 348d,157 (63-3-91 41.08%),76 (0.48),5 (2-0-3 40.00%),3 (0.60)
26,"Shiels, Liam",27y 364d,189 (132-1-56 70.11%),69 (0.37),←,
6,"Sicily, James",24y 112d,66 (38-1-27 58.33%),53 (0.80),←,
16,"Smith, Isaac",30y 119d,187 (134-1-52 71.93%),155 (0.83),←,
24,"Stratton, Ben",30y 58d,174 (120-1-53 69.25%),1 (0.01),←,
20,"Wingard, Chad",25y 273d,151 (78-1-72 51.99%),238 (1.58),4 (2-0-2 50.00%),6 (1.50)
5,"Worpel, James",20y 94d,17 (11-0-6 64.71%),8 (0.47),←,
Totals,Totals,26y 31d,2491 (1540-20-931 61.82%),2367 (0.95),,
C,"Clarkson, Alastair",51y 1d,335 (208-2-125 62.39%),,←,
