Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Brogan, Dean",4,6,4,8,,1.0,5.0,,,2.0,1.0,,1.0,,,1.0,8.0,,,1.0,,,26.0
8,"Burgoyne, Shaun",16,8,6,22,1,1.0,,8.0,3.0,1.0,3.0,6.0,2.0,1.0,3.0,9.0,14.0,1.0,2.0,4.0,3.0,,96.0
30,"Chaplin, Troy",16,12,7,23,,,,5.0,7.0,,1.0,3.0,1.0,1.0,,7.0,15.0,1.0,,7.0,,,100.0
18,"Cornes, Kane",22,11,12,34,,,,2.0,7.0,6.0,2.0,1.0,,,,4.0,30.0,,,2.0,3.0,1.0,94.0
33,"Ebert, Brett",11,8,3,14,1,2.0,,1.0,2.0,3.0,,2.0,,,,1.0,13.0,,1.0,1.0,,,74.0
5,"Lade, Brendon",14,11,6,20,,,22.0,2.0,6.0,3.0,3.0,,3.0,,,4.0,17.0,,,4.0,2.0,,100.0
44,"Logan, Tom",7,4,4,11,,1.0,,1.0,1.0,3.0,2.0,5.0,2.0,3.0,,4.0,7.0,,,1.0,3.0,1.0,44.0
34,"Lonie, Nathan",11,4,4,15,,,,2.0,2.0,3.0,,2.0,,1.0,,,14.0,,,1.0,,,100.0
22,"Mahoney, Josh",9,6,4,13,1,1.0,,1.0,,1.0,,1.0,1.0,1.0,,6.0,7.0,1.0,1.0,3.0,,,86.0
15,"Motlop, Daniel",13,11,3,16,2,1.0,,1.0,1.0,1.0,,6.0,,2.0,,3.0,12.0,1.0,5.0,,,,89.0
16,"Pearce, Danyle",16,5,10,26,,,,2.0,3.0,2.0,4.0,1.0,1.0,,,6.0,20.0,,,3.0,5.0,,81.0
36,"Pettigrew, Michael",7,2,3,10,,,,2.0,1.0,,,3.0,2.0,2.0,,3.0,6.0,,,2.0,1.0,,87.0
3,"Salopek, Steven",17,13,9,26,,1.0,,2.0,3.0,1.0,3.0,6.0,,3.0,,5.0,21.0,1.0,1.0,,3.0,,91.0
39,"Surjan, Jacob",7,5,5,12,,,,4.0,2.0,1.0,,1.0,,,,4.0,8.0,,,3.0,,,91.0
23,"Symes, Brad",7,4,10,17,,,,3.0,3.0,2.0,3.0,4.0,,2.0,,7.0,9.0,,,7.0,,,82.0
32,"Thomas, Matt",2,1,3,5,1,,,4.0,1.0,,1.0,2.0,,2.0,,3.0,3.0,,,1.0,,,41.0
6,"Thomson, Adam",6,3,10,16,,,,,1.0,,1.0,1.0,1.0,1.0,,4.0,12.0,,,,,,49.0
1,"Tredrea, Warren",6,7,5,11,1,,1.0,2.0,,2.0,,3.0,1.0,2.0,,3.0,8.0,,,,,,100.0
2,"Wakelin, Darryl",10,7,8,18,,,,,3.0,,,2.0,,2.0,,8.0,8.0,2.0,,8.0,,,100.0
42,"Walsh, Peter",10,4,7,17,1,,,1.0,2.0,3.0,3.0,3.0,1.0,1.0,,4.0,13.0,,,2.0,1.0,,78.0
24,"White, Damon",8,7,1,9,,1.0,,2.0,,6.0,,4.0,,2.0,,3.0,7.0,1.0,,,,2.0,89.0
21,"Wilson, Michael",10,4,7,17,,,,6.0,2.0,3.0,,4.0,1.0,,,4.0,11.0,,,4.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,143,131,360,8,10.0,28.0,51.0,50.0,43.0,27.0,60.0,17.0,26.0,3.0,93.0,263.0,8.0,10.0,54.0,22.0,4.0,
Opposition,Opposition,233,128,124,357,9,14.0,24.0,40.0,40.0,51.0,29.0,52.0,26.0,17.0,3.0,118.0,231.0,17.0,10.0,54.0,20.0,4.0,
