Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",24y 138d,96 (57-2-37 60.42%),41 (0.43),←,
24,"Bolton, Jude",33y 85d,312 (176-5-131 57.21%),184 (0.59),←,
13,"Everitt, Andrejs",24y 87d,66 (43-3-20 67.42%),31 (0.47),30 (21-2-7 73.33%),23 (0.77)
37,"Goodes, Adam",33y 151d,330 (185-5-140 56.82%),407 (1.23),←,
39,"Grundy, Heath",27y 6d,125 (74-2-49 60.00%),21 (0.17),←,
4,"Hannebery, Dan",22y 104d,88 (55-2-31 63.64%),39 (0.44),←,
33,"Jack, Brandon",19y 14d,1 (1-0-0 100.00%),,←,
15,"Jack, Kieren",25y 345d,125 (71-3-51 58.00%),87 (0.70),←,
12,"Kennedy, Josh",24y 353d,97 (59-2-36 61.86%),62 (0.64),84 (54-2-28 65.48%),58 (0.69)
9,"Malceski, Nick",28y 297d,137 (89-2-46 65.69%),58 (0.42),←,
21,"McGlynn, Ben",27y 306d,115 (68-2-45 60.00%),131 (1.14),71 (45-2-24 64.79%),103 (1.45)
3,"McVeigh, Jarrad",28y 62d,205 (122-4-79 60.49%),153 (0.75),←,
6,"Mitchell, Tom",20y 8d,2 (2-0-0 100.00%),2 (1.00),←,
10,"Morton, Mitch",26y 131d,81 (31-4-46 40.74%),114 (1.41),10 (7-1-2 75.00%),9 (0.90)
41,"Mumford, Shane",26y 338d,88 (62-2-24 71.59%),33 (0.38),67 (45-2-20 68.66%),30 (0.45)
5,"OKeefe, Ryan",32y 135d,268 (155-4-109 58.58%),255 (0.95),←,
26,"Parker, Luke",20y 226d,43 (28-1-14 66.28%),23 (0.53),←,
38,"Pyke, Mike",29y 76d,57 (35-1-21 62.28%),25 (0.44),←,
43,"Rampe, Dane",23y 6d,9 (6-1-2 72.22%),,←,
25,"Richards, Ted",30y 148d,192 (113-4-75 59.90%),32 (0.17),159 (94-4-61 60.38%),13 (0.08)
40,"Smith, Nick",24y 361d,85 (50-2-33 60.00%),8 (0.09),←,
18,"White, Jesse",25y 150d,58 (28-2-28 50.00%),57 (0.98),←,
Totals,Totals,26y 111d,2580 (1510-53-1017 58.53%),1763 (0.68),,
C,"Longmire, John",42y 159d,60 (40-2-18 68.33%),,←,
