North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",12,9,10,22,,,,1.0,2.0,,,2.0,1.0,,,1.0,21.0,,,2.0,1.0,,91.0
42,"Campbell, Tom",5,5,8,13,2,,13.0,1.0,,1.0,2.0,3.0,1.0,3.0,,9.0,5.0,2.0,2.0,,,,83.0
10,"Cunnington, Ben",19,4,15,34,1,,,4.0,,7.0,9.0,5.0,3.0,3.0,,18.0,17.0,1.0,,1.0,,,83.0
9,"Davies-Uniacke, Luke",9,6,12,21,,1.0,,2.0,,5.0,3.0,4.0,,,,8.0,13.0,1.0,1.0,,,,80.0
14,"Dumont, Trent",9,2,5,14,,,,3.0,,4.0,,3.0,1.0,,,2.0,12.0,,,4.0,,1.0,77.0
6,"Garner, Taylor",11,7,8,19,3,,,1.0,,2.0,,4.0,1.0,1.0,,6.0,12.0,2.0,4.0,1.0,,2.0,83.0
22,"Goldstein, Todd",8,3,6,14,,,19.0,2.0,1.0,2.0,4.0,2.0,2.0,,,9.0,6.0,,,3.0,,,91.0
43,"Hall, Aaron",24,7,5,29,,1.0,,4.0,9.0,4.0,1.0,3.0,2.0,,,6.0,20.0,,,1.0,,1.0,83.0
20,"Larkey, Nick",2,2,4,6,,,1.0,,,2.0,,2.0,,1.0,,2.0,4.0,,,1.0,2.0,,83.0
35,"Lazzaro, Charlie",6,4,8,14,,1.0,,1.0,,,,,,,,2.0,11.0,,,,,1.0,75.0
1,"Mahony, Jack",5,2,4,9,,1.0,,1.0,,1.0,,3.0,,,,2.0,7.0,,1.0,,,2.0,77.0
23,"McKay, Ben",6,6,5,11,,,,2.0,2.0,,1.0,,,,,4.0,6.0,1.0,,9.0,,,91.0
31,"Menadue, Connor",7,7,7,14,,,,1.0,,,,,,,,4.0,12.0,,,2.0,1.0,,79.0
24,"Powell, Tom",7,2,7,14,,,,1.0,1.0,1.0,1.0,,,,,1.0,13.0,,,,,,78.0
8,"Scott, Bailey",,,,,,,,,,,,,,,,,,,,,,,
12,"Simpkin, Jy",7,1,13,20,,,,4.0,,2.0,5.0,6.0,,1.0,,9.0,13.0,,,1.0,2.0,1.0,81.0
5,"Taylor, Curtis",9,6,4,13,,,,2.0,1.0,1.0,,5.0,,1.0,,2.0,11.0,,,1.0,,1.0,75.0
26,"Thomas, Tarryn",13,5,8,21,2,,,3.0,,9.0,5.0,2.0,1.0,2.0,,8.0,13.0,1.0,,2.0,2.0,,67.0
28,"Turner, Kayne",4,2,4,8,,,,1.0,,1.0,,4.0,,2.0,,5.0,5.0,,,3.0,,,83.0
19,"Walker, Josh",7,9,8,15,1,,,2.0,3.0,,,1.0,,,,3.0,12.0,1.0,1.0,4.0,,,93.0
17,"Young, Lachie",9,5,4,13,,,,2.0,2.0,5.0,,5.0,,1.0,,3.0,10.0,1.0,,1.0,,,85.0
7,"Ziebell, Jack",19,12,5,24,,,,,6.0,1.0,,,1.0,,,3.0,16.0,1.0,,3.0,,,80.0
44,"Zurhaar, Cameron",10,5,3,13,1,2.0,,2.0,,3.0,,,,,,6.0,7.0,3.0,2.0,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,111,153,361,10,9.0,33.0,40.0,27.0,51.0,31.0,54.0,13.0,15.0,,113.0,246.0,14.0,11.0,40.0,8.0,9.0,
Opposition,Opposition,235,134,165,400,22,9.0,28.0,44.0,41.0,50.0,28.0,36.0,15.0,13.0,6.0,114.0,289.0,12.0,22.0,31.0,7.0,17.0,
