Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",23y 213d,56 (23-0-33 41.07%),46 (0.82),←,
7,"Black, Heath",20y 22d,27 (9-0-18 33.33%),16 (0.59),←,
32,"Bond, Chris",30y 144d,155 (67-1-87 43.55%),45 (0.29),33 (9-0-24 27.27%),5 (0.15)
22,"Carroll, Trent",21y 52d,23 (7-0-16 30.43%),1 (0.04),←,
31,"Clement, James",22y 288d,66 (22-0-44 33.33%),35 (0.53),←,
2,"Fletcher, Adrian",29y 252d,180 (79-2-99 44.44%),86 (0.48),28 (8-0-20 28.57%),13 (0.46)
35,"Gale, Mark",23y 43d,54 (18-0-36 33.33%),15 (0.28),←,
17,"Holland, Brodie",19y 167d,20 (4-0-16 20.00%),20 (1.00),←,
11,"Kickett, Dale",31y 46d,138 (57-0-81 41.30%),55 (0.40),92 (34-0-58 36.96%),15 (0.16)
8,"McManus, Shaun",23y 130d,48 (16-0-32 33.33%),30 (0.63),←,
16,"Michael, Clem",22y 338d,17 (6-0-11 35.29%),3 (0.18),←,
6,"Modra, Tony",30y 110d,130 (58-1-71 45.00%),487 (3.75),12 (3-0-9 25.00%),47 (3.92)
25,"Norrish, Jason",27y 144d,96 (38-0-58 39.58%),16 (0.17),76 (26-0-50 34.21%),14 (0.18)
10,"OReilly, Stephen",26y 222d,127 (53-0-74 41.73%),20 (0.16),91 (32-0-59 35.16%),15 (0.16)
23,"Parker, Shane",26y 121d,78 (28-0-50 35.90%),5 (0.06),←,
36,"Prescott, Ashley",26y 281d,102 (50-1-51 49.51%),19 (0.19),12 (3-0-9 25.00%),4 (0.33)
33,"Shipp, Andrew",19y 344d,8 (3-0-5 37.50%),7 (0.88),←,
1,"Toia, Luke",21y 208d,50 (20-0-30 40.00%),27 (0.54),←,
19,"Walker, James",20y 155d,7 (2-0-5 28.57%),1 (0.14),←,
26,"Waterhouse, Clive",24y 361d,54 (20-0-34 37.04%),80 (1.48),←,
4,"Wills, Andrew",27y 167d,133 (69-0-64 51.88%),115 (0.86),74 (29-0-45 39.19%),72 (0.97)
29,"Wira, Brad",27y 95d,74 (33-1-40 45.27%),7 (0.09),13 (3-0-10 23.08%),3 (0.23)
Totals,Totals,24y 310d,1643 (682-6-955 41.51%),1136 (0.69),,
C,"Drum, Damian",38y 326d,12 (3-0-9 25.00%),,←,
