Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
47,"Beams, Ben",21y 250d,14 (6-0-8 42.86%),10 (0.71),←,
32,"Bruce, Cameron",20y 206d,7 (4-0-3 57.14%),9 (1.29),←,
33,"Farmer, Jeff",22y 304d,88 (34-0-54 38.64%),173 (1.97),←,
21,"Febey, Steven",30y 248d,224 (113-0-111 50.45%),33 (0.15),←,
18,"Green, Brad",19y 41d,6 (4-0-2 66.67%),8 (1.33),←,
4,"Grgic, Brent",20y 198d,48 (20-0-28 41.67%),27 (0.56),←,
27,"Ingerson, Anthony",30y 193d,130 (51-0-79 39.23%),40 (0.31),93 (35-0-58 37.63%),15 (0.16)
36,"Leoncelli, Andrew",25y 281d,71 (29-0-42 40.85%),23 (0.32),←,
35,"McDonald, Anthony",27y 315d,61 (25-0-36 40.98%),24 (0.39),←,
23,"McDonald, James",23y 201d,48 (23-0-25 47.92%),21 (0.44),←,
9,"Neitz, David",25y 92d,144 (63-0-81 43.75%),219 (1.52),←,
7,"Powell, Stephen",23y 229d,37 (23-1-13 63.51%),27 (0.73),7 (4-0-3 57.14%),6 (0.86)
43,"Rigoni, Guy",25y 271d,52 (26-0-26 50.00%),17 (0.33),←,
24,"Robertson, Russell",21y 151d,39 (19-0-20 48.72%),46 (1.18),←,
5,"Schwarz, David",27y 274d,121 (51-1-69 42.56%),191 (1.58),←,
46,"Simmonds, Troy",21y 285d,12 (4-0-8 33.33%),3 (0.25),←,
42,"Walsh, Peter",23y 274d,25 (9-0-16 36.00%),4 (0.16),←,
31,"Wheatley, Paul",19y 11d,2 (2-0-0 100.00%),1 (0.50),←,
45,"Whelan, Matthew",20y 162d,4 (3-0-1 75.00%),,←,
34,"White, Jeff",23y 64d,82 (37-0-45 45.12%),43 (0.52),50 (24-0-26 48.00%),25 (0.50)
22,"Woewodin, Shane",23y 286d,76 (30-0-46 39.47%),28 (0.37),←,
13,"Yze, Adem",22y 215d,101 (40-0-61 39.60%),45 (0.45),←,
Totals,Totals,23y 257d,1392 (616-2-774 44.25%),992 (0.71),,
C,"Daniher, Neale",39y 68d,54 (26-0-28 48.15%),,←,
