St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Birss, Shane",8,6,8,16,,1.0,,4.0,1.0,2.0,2.0,1.0,3.0,,,4.0,13.0,,1.0,,,1.0,87.0
27,"Blake, Jason",12,11,6,18,,,,3.0,2.0,,,1.0,,1.0,,1.0,16.0,1.0,,1.0,,,100.0
16,"Clarke, Raphael",13,5,6,19,,1.0,,4.0,3.0,5.0,,1.0,1.0,1.0,,4.0,15.0,,1.0,2.0,1.0,1.0,70.0
26,"Dal Santo, Nick",16,6,9,25,,,,4.0,4.0,5.0,3.0,2.0,,,,8.0,17.0,,1.0,,2.0,,85.0
24,"Dempster, Sean",6,4,9,15,,,1.0,2.0,2.0,2.0,,,,,,4.0,11.0,,1.0,2.0,1.0,,96.0
40,"Eddy, Robert",6,5,5,11,,1.0,,4.0,,1.0,,1.0,1.0,,,3.0,9.0,,1.0,,,,51.0
25,"Fisher, Sam",15,9,8,23,,,,,2.0,1.0,,,,,,6.0,17.0,4.0,,11.0,,,100.0
28,"Gardiner, Charlie",5,5,5,10,1,,,2.0,,1.0,,1.0,,1.0,,2.0,8.0,2.0,1.0,1.0,,,74.0
19,"Gilbert, Sam",11,9,6,17,,,,2.0,3.0,,1.0,3.0,1.0,2.0,,6.0,12.0,,,9.0,,,81.0
18,"Goddard, Brendon",17,13,13,30,2,,2.0,3.0,,2.0,7.0,3.0,,2.0,3.0,12.0,20.0,1.0,1.0,1.0,1.0,,87.0
1,"Gram, Jason",15,4,14,29,1,,,2.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,26.0,,,1.0,2.0,1.0,100.0
33,"Gwilt, James",3,4,8,11,,1.0,,2.0,,3.0,1.0,1.0,,1.0,,4.0,7.0,2.0,1.0,1.0,,2.0,81.0
35,"Harvey, Robert",10,5,12,22,1,,,3.0,,2.0,2.0,1.0,3.0,,,9.0,14.0,2.0,,1.0,,1.0,57.0
7,"Hayes, Lenny",11,4,9,20,1,,,9.0,2.0,4.0,3.0,1.0,,1.0,,5.0,15.0,,,1.0,1.0,,84.0
8,"Hudghton, Max",10,7,4,14,,,,1.0,,,,2.0,1.0,1.0,,4.0,10.0,,,4.0,,,93.0
38,"Jones, Clinton",9,8,16,25,,,,4.0,1.0,2.0,2.0,1.0,,,,3.0,22.0,,1.0,,,,80.0
2,"King, Steven",6,2,5,11,,,21.0,6.0,,,,2.0,2.0,1.0,,6.0,5.0,,,2.0,,,67.0
23,"Koschitzke, Justin",8,5,3,11,,1.0,2.0,1.0,1.0,,1.0,5.0,1.0,2.0,,6.0,5.0,1.0,1.0,1.0,,,82.0
44,"Milne, Stephen",15,10,5,20,2,3.0,,2.0,,3.0,2.0,1.0,1.0,,,8.0,14.0,1.0,5.0,,2.0,1.0,83.0
11,"Montagna, Leigh",21,10,10,31,,,,3.0,3.0,4.0,3.0,1.0,2.0,,2.0,9.0,23.0,,,,3.0,1.0,76.0
12,"Riewoldt, Nick",11,12,3,14,3,3.0,,2.0,1.0,1.0,,3.0,,1.0,,4.0,11.0,4.0,8.0,,,1.0,95.0
13,"Schneider, Adam",6,5,7,13,2,1.0,,2.0,,2.0,,,1.0,,,3.0,10.0,,3.0,,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,149,171,405,13,17.0,26.0,65.0,29.0,44.0,29.0,34.0,18.0,15.0,6.0,115.0,300.0,18.0,26.0,38.0,13.0,10.0,
Opposition,Opposition,178,96,167,345,6,11.0,27.0,47.0,29.0,37.0,27.0,38.0,15.0,17.0,,102.0,241.0,8.0,6.0,36.0,17.0,3.0,
