Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Bannister, Jordan",1,2,4,5,,,,2.0,,,1.0,1.0,1.0,1.0,,3.0,2.0,,,1.0,,,62.0
18,"Bowyer, Glen",9,3,3,12,,,,3.0,4.0,1.0,,1.0,2.0,,,10.0,3.0,2.0,,1.0,,,100.0
16,"Camporeale, Scott",22,4,4,26,1,,,1.0,5.0,7.0,2.0,2.0,,,,6.0,19.0,,1.0,1.0,2.0,,100.0
13,"Davies, Justin",2,2,2,4,,,,,,,,3.0,,3.0,,1.0,3.0,,,1.0,,,58.0
26,"De Luca, Adrian",7,5,3,10,,,15.0,,,6.0,2.0,2.0,,1.0,,5.0,5.0,1.0,,3.0,,1.0,84.0
25,"Fevola, Brendan",8,1,1,9,,2.0,,1.0,,,1.0,,,,,5.0,5.0,,,2.0,,,89.0
14,"Fisher, Brad",9,10,5,14,3,1.0,,,,2.0,,2.0,,,,7.0,7.0,4.0,5.0,2.0,,2.0,57.0
33,"Houlihan, Ryan",10,5,2,12,1,,,1.0,2.0,2.0,1.0,1.0,,,,2.0,10.0,,1.0,3.0,1.0,,84.0
27,"Hulme, Darren",7,7,7,14,3,,,3.0,,1.0,2.0,,2.0,,,7.0,7.0,1.0,3.0,1.0,,1.0,85.0
10,"Johnson, Brett",12,4,9,21,,,,3.0,5.0,3.0,6.0,1.0,,,,12.0,8.0,,,3.0,,,100.0
17,"Kenna, Stephen",2,,4,6,,,,1.0,,1.0,,,,,,2.0,3.0,,,,,,33.0
12,"Lappin, Matthew",14,5,8,22,2,,,4.0,5.0,1.0,4.0,1.0,1.0,1.0,,11.0,10.0,,2.0,3.0,1.0,,100.0
3,"Morrell, Digby",2,2,6,8,,,,1.0,,,1.0,2.0,,,,5.0,3.0,,,1.0,,,53.0
37,"Norman, Karl",4,,1,5,,,,2.0,,1.0,1.0,1.0,,,,4.0,,,,3.0,,,85.0
28,"Prendergast, Ian",11,5,4,15,3,,10.0,5.0,3.0,3.0,2.0,1.0,2.0,,,8.0,6.0,3.0,2.0,,,,84.0
29,"Scotland, Heath",10,5,9,19,,,,,3.0,2.0,5.0,2.0,,,,9.0,12.0,,,1.0,1.0,,98.0
24,"Stevens, Nick",17,3,9,26,1,2.0,,,3.0,8.0,1.0,1.0,1.0,,,6.0,19.0,,1.0,2.0,,2.0,100.0
15,"Teague, David",2,1,1,3,,,,2.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,6.0,,,100.0
32,"Thornton, Bret",11,3,2,13,,,1.0,1.0,7.0,,1.0,,,,,4.0,7.0,,,6.0,1.0,,100.0
1,"Walker, Andrew",4,1,1,5,,,,2.0,,2.0,1.0,2.0,,1.0,,1.0,3.0,,,,,,51.0
8,"Whitnall, Lance",10,7,6,16,2,,,,,5.0,1.0,,1.0,,,8.0,8.0,3.0,2.0,4.0,,2.0,89.0
34,"Wiggins, Simon",5,2,3,8,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,3.0,,,1.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,77,94,273,16,6.0,26.0,33.0,39.0,46.0,34.0,25.0,11.0,9.0,,122.0,145.0,14.0,17.0,45.0,6.0,8.0,
Opposition,Opposition,177,75,132,309,21,14.0,50.0,46.0,31.0,60.0,44.0,40.0,9.0,11.0,6.0,131.0,179.0,13.0,18.0,34.0,10.0,14.0,
