0,1,2,3,4,5,6
←,"Round: 13 Venue: W.A.C.A. Date: Fri, 14-Jun-1991 6:40 PM (8:40 PM) Attendance: 25117","Round: 13 Venue: W.A.C.A. Date: Fri, 14-Jun-1991 6:40 PM (8:40 PM) Attendance: 25117","Round: 13 Venue: W.A.C.A. Date: Fri, 14-Jun-1991 6:40 PM (8:40 PM) Attendance: 25117","Round: 13 Venue: W.A.C.A. Date: Fri, 14-Jun-1991 6:40 PM (8:40 PM) Attendance: 25117","Round: 13 Venue: W.A.C.A. Date: Fri, 14-Jun-1991 6:40 PM (8:40 PM) Attendance: 25117",→
←,West Coast,7.3.45,10.8.68,21.10.136,25.15.165,→
←,Footscray,0.2.2,2.3.15,3.3.21,7.5.47,→
←,Qrt margin,WC by 43,WC by 53,WC by 115,WC by 118,→
←,Qrt scores,WC 45-2,WC 23-13,WC 68-6,WC 29-26,→
←,Field umpires,"David Johnson (15), Bryan Sheehan (104)","David Johnson (15), Bryan Sheehan (104)","David Johnson (15), Bryan Sheehan (104)","David Johnson (15), Bryan Sheehan (104)",→
