Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 334d,75 (44-1-30 59.33%),111 (1.48),←,
21,"Barlow, Michael",25y 179d,57 (33-1-23 58.77%),31 (0.54),←,
30,"Clarke, Zac",23y 79d,40 (15-1-24 38.75%),22 (0.55),←,
15,"Crowley, Ryan",29y 102d,150 (78-1-71 52.33%),103 (0.69),←,
17,"Crozier, Hayden",19y 173d,9 (7-0-2 77.78%),8 (0.89),←,
3,"Dawson, Zac",27y 113d,106 (65-4-37 63.21%),6 (0.06),29 (19-1-9 67.24%),2 (0.07)
9,"de Boer, Matt",23y 97d,87 (46-1-40 53.45%),33 (0.38),←,
41,"Duffield, Paul",28y 130d,121 (59-1-61 49.17%),25 (0.21),←,
7,"Fyfe, Nat",21y 270d,59 (34-1-24 58.47%),43 (0.73),←,
38,"Hannath, Jack",21y 341d,7 (6-1-0 92.86%),4 (0.57),←,
32,"Hill, Stephen",23y 45d,96 (49-0-47 51.04%),56 (0.58),←,
5,"Ibbotson, Garrick",25y 92d,109 (50-1-58 46.33%),21 (0.19),←,
37,"Johnson, Michael",28y 238d,160 (83-1-76 52.19%),57 (0.36),←,
23,"Mayne, Chris",24y 225d,92 (49-1-42 53.80%),120 (1.30),←,
18,"McPharlin, Luke",31y 196d,219 (113-1-105 51.83%),114 (0.52),207 (105-1-101 50.97%),111 (0.54)
16,"Mundy, David",27y 330d,175 (89-1-85 51.14%),69 (0.39),←,
13,"Mzungu, Tendai",27y 107d,49 (27-1-21 56.12%),30 (0.61),←,
46,"Pearce, Clancee",22y 235d,61 (31-1-29 51.64%),31 (0.51),←,
6,"Pearce, Danyle",27y 69d,165 (67-2-96 41.21%),81 (0.49),11 (8-1-2 77.27%),5 (0.45)
36,"Silvagni, Alex",25y 259d,34 (18-1-15 54.41%),8 (0.24),←,
34,"Spurr, Lee",25y 323d,24 (18-1-5 77.08%),,←,
8,"Suban, Nick",23y 37d,73 (34-1-38 47.26%),26 (0.36),←,
Totals,Totals,25y 147d,1968 (1015-24-929 51.58%),999 (0.51),,
C,"Lyon, Ross",46y 219d,156 (99-5-52 65.06%),,35 (23-1-11 67.14%),
