Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
3,"Brereton, Dermott",31y 7d,210 (148-3-59 71.19%),461 (2.20),14 (5-2-7 42.86%),27 (1.93)
26,"Brown, Gavin",27y 335d,161 (85-5-71 54.35%),132 (0.82),←,
5,"Buckley, Nathan",23y 31d,63 (23-2-38 38.10%),56 (0.89),43 (19-2-22 46.51%),35 (0.81)
17,"Burns, Scott",20y 246d,19 (8-1-10 44.74%),2 (0.11),←,
28,"Crosisca, Gavin",26y 345d,161 (92-5-64 58.70%),49 (0.30),←,
2,"Francis, Tony",26y 147d,101 (59-2-40 59.41%),64 (0.63),←,
38,"James, Aaron",18y 299d,17 (7-2-8 47.06%),6 (0.35),←,
8,"James, Brett",22y 254d,31 (14-1-16 46.77%),24 (0.77),←,
23,"Kelly, Craig",29y 71d,109 (62-3-44 58.26%),43 (0.39),←,
44,"Kerrison, Shane",30y 151d,141 (81-3-57 58.51%),15 (0.11),←,
34,"McGuane, Mick",27y 240d,146 (84-3-59 58.56%),120 (0.82),←,
1,"Monkhorst, Damian",26y 5d,138 (81-4-53 60.14%),29 (0.21),←,
6,"Patterson, Stephen",24y 234d,18 (8-1-9 47.22%),19 (1.06),←,
4,"Pert, Gary",30y 90d,232 (119-0-113 51.29%),46 (0.20),69 (42-0-27 60.87%),4 (0.06)
13,"Richardson, Alan",30y 101d,108 (60-4-44 57.41%),10 (0.09),←,
16,"Richardson, Mark",22y 299d,30 (17-1-12 58.33%),37 (1.23),←,
36,"Rocca, Saverio",21y 279d,70 (37-2-31 54.29%),242 (3.46),←,
29,"Russell, Scott",25y 111d,123 (73-3-47 60.57%),77 (0.63),←,
14,"Watson, Shane",21y 190d,72 (36-1-35 50.69%),45 (0.63),←,
10,"Williams, Paul",22y 145d,91 (48-2-41 53.85%),105 (1.15),←,
19,"Wright, Graham",27y 81d,150 (94-4-52 64.00%),94 (0.63),←,
Totals,Totals,25y 209d,2191 (1236-52-903 56.41%),1676 (0.76),,
C,"Matthews, Leigh",43y 178d,223 (125-5-93 57.17%),,←,
