Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 189d,111 (55-1-55 50.00%),44 (0.40),←,
50,"Brown, Ben",28y 239d,135 (70-1-64 52.22%),293 (2.17),5 (4-1-0 90.00%),6 (1.20)
31,"Fritsch, Bayley",24y 223d,77 (41-1-35 53.90%),94 (1.22),←,
11,"Gawn, Max",29y 199d,151 (66-1-84 44.04%),67 (0.44),←,
14,"Hibberd, Michael",31y 195d,169 (84-2-83 50.30%),14 (0.08),85 (44-1-40 52.35%),3 (0.04)
29,"Hunt, Jayden",26y 105d,91 (45-1-45 50.00%),43 (0.47),←,
6,"Jackson, Luke",19y 291d,22 (16-1-5 75.00%),12 (0.55),←,
23,"Jordon, James",20y 209d,17 (13-1-3 79.41%),6 (0.35),←,
15,"Langdon, Ed",25y 166d,101 (46-1-54 46.04%),46 (0.46),33 (21-1-11 65.15%),13 (0.39)
8,"Lever, Jake",25y 134d,109 (68-1-40 62.84%),3 (0.03),53 (30-1-22 57.55%),
1,"May, Steven",29y 188d,164 (61-2-101 37.80%),23 (0.14),41 (23-1-17 57.32%),2 (0.05)
25,"McDonald, Tom",28y 302d,187 (76-1-110 40.91%),137 (0.73),←,
30,"Neal-Bullen, Alex",25y 189d,97 (52-1-44 54.12%),75 (0.77),←,
13,"Oliver, Clayton",23y 360d,116 (62-1-53 53.88%),35 (0.30),←,
5,"Petracca, Christian",25y 194d,119 (61-1-57 51.68%),113 (0.95),←,
35,"Petty, Harry",21y 247d,22 (9-1-12 43.18%),6 (0.27),←,
36,"Pickett, Kysaiah",20y 45d,31 (20-1-10 66.13%),33 (1.06),←,
24,"Rivers, Trent",19y 352d,26 (18-1-7 71.15%),3 (0.12),←,
3,"Salem, Christian",26y 2d,122 (59-1-62 48.77%),23 (0.19),←,
9,"Spargo, Charlie",21y 234d,51 (33-1-17 65.69%),34 (0.67),←,
32,"Sparrow, Tom",21y 47d,20 (12-1-7 62.50%),7 (0.35),←,
22,"Vandenberg, Aaron",29y 136d,49 (24-1-24 50.00%),23 (0.47),←,
7,"Viney, Jack",27y 95d,144 (55-1-88 38.54%),38 (0.26),←,
Totals,Totals,25y 46d,2131 (1046-25-1060 49.08%),1172 (0.55),,
C,"Goodwin, Simon",44y 203d,104 (55-1-48 53.37%),,103 (55-1-47 53.88%),
