Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Abernethy, Bruce",12,5,10,22,,1.0,,3.0,,,,,,,,,,,,,,,
26,"Bickley, Mark",16,2,11,27,,,,,,,,,5.0,1.0,2.0,,,,,,,,
34,"Hart, Ben",3,1,4,7,,,,1.0,,,,,,3.0,,,,,,,,,
3,"Hart, Darel",11,1,5,16,1,2.0,,5.0,,,,,2.0,1.0,,,,,,,,,
17,"Hodges, Scott",10,5,3,13,5,,,1.0,,,,,1.0,4.0,,,,,,,,,
2,"Jarman, Andrew",15,1,9,24,,1.0,,5.0,,,,,2.0,3.0,,,,,,,,,
13,"Lee, Scott",18,5,7,25,,,,2.0,,,,,4.0,,,,,,,,,,
9,"Lindner, Bruce",8,4,3,11,4,,,1.0,,,,,2.0,3.0,,,,,,,,,
27,"Liptak, Matthew",6,1,6,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Maynard, Rodney",12,4,7,19,1,,,3.0,,,,,1.0,3.0,,,,,,,,,
10,"McDermott, Chris",9,2,18,27,1,,,4.0,,,,,1.0,1.0,,,,,,,,,
11,"McGuinness, Tony",13,,6,19,2,1.0,,,,,,,,,,,,,,,,,
25,"Mickan, Mark",5,3,6,11,1,,8.0,,,,,,,2.0,,,,,,,,,
6,"Modra, Tony",2,2,2,4,,,,,,,,,,,,,,,,,,,
24,"Payze, Andrew",8,2,6,14,,1.0,,,,,,,,,,,,,,,,,
52,"Rehn, Shaun",8,5,7,15,1,,13.0,3.0,,,,,1.0,,,,,,,,,,
39,"Ross, Jonathan",8,9,3,11,1,,3.0,2.0,,,,,,1.0,,,,,,,,,
7,"Smart, Nigel",4,1,6,10,,,,,,,,,1.0,2.0,,,,,,,,,
12,"Tregenza, Simon",15,2,7,22,,1.0,,4.0,,,,,2.0,1.0,,,,,,,,,
33,"Weidemann, Wayne",13,5,10,23,,,,3.0,,,,,3.0,3.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,60,136,332,17,8.0,24.0,38.0,,,,,26.0,29.0,5.0,,,,,,,,
Opposition,Opposition,210,74,137,347,11,11.0,26.0,19.0,,,,,29.0,26.0,1.0,,,,,,,,
