Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 156d,107 (53-0-54 49.53%),43 (0.40),←,
37,"Chandler, Kade",21y 152d,6 (4-0-2 66.67%),,←,
31,"Fritsch, Bayley",24y 190d,73 (39-0-34 53.42%),87 (1.19),←,
11,"Gawn, Max",29y 166d,147 (64-0-83 43.54%),67 (0.46),←,
4,"Harmes, James",25y 252d,111 (53-0-58 47.75%),62 (0.56),←,
14,"Hibberd, Michael",31y 162d,165 (82-1-82 50.00%),14 (0.08),81 (42-0-39 51.85%),3 (0.04)
29,"Hunt, Jayden",26y 72d,87 (43-0-44 49.43%),42 (0.48),←,
6,"Jackson, Luke",19y 258d,18 (14-0-4 77.78%),10 (0.56),←,
23,"Jordon, James",20y 176d,13 (11-0-2 84.62%),4 (0.31),←,
15,"Langdon, Ed",25y 133d,97 (44-0-53 45.36%),46 (0.47),29 (19-0-10 65.52%),13 (0.45)
8,"Lever, Jake",25y 101d,105 (66-0-39 62.86%),3 (0.03),49 (28-0-21 57.14%),
1,"May, Steven",29y 155d,160 (59-1-100 37.19%),23 (0.14),37 (21-0-16 56.76%),2 (0.05)
25,"McDonald, Tom",28y 269d,183 (74-0-109 40.44%),132 (0.72),←,
30,"Neal-Bullen, Alex",25y 156d,93 (50-0-43 53.76%),73 (0.78),←,
13,"Oliver, Clayton",23y 327d,112 (60-0-52 53.57%),35 (0.31),←,
5,"Petracca, Christian",25y 161d,115 (59-0-56 51.30%),108 (0.94),←,
35,"Petty, Harry",21y 214d,18 (7-0-11 38.89%),6 (0.33),←,
36,"Pickett, Kysaiah",20y 12d,27 (18-0-9 66.67%),27 (1.00),←,
24,"Rivers, Trent",19y 319d,22 (16-0-6 72.73%),3 (0.14),←,
3,"Salem, Christian",25y 334d,118 (57-0-61 48.31%),22 (0.19),←,
9,"Spargo, Charlie",21y 201d,47 (31-0-16 65.96%),31 (0.66),←,
32,"Sparrow, Tom",21y 14d,16 (10-0-6 62.50%),5 (0.31),←,
26,"Weideman, Sam",23y 353d,49 (26-0-23 53.06%),49 (1.00),←,
Totals,Totals,24y 157d,1889 (940-2-947 49.76%),892 (0.47),,
C,"Goodwin, Simon",44y 170d,100 (53-0-47 53.00%),,99 (53-0-46 53.54%),
